,title,about,genre
24,Cinnamon and Salt: Ciccheti in Venice: Small Bites from the Lagoon City,"
Description
Cinnamon and Salt is a collection of recipes, stories and photographs that invites you to beautiful Venice through its beloved cicchetti. Cicchetti (pronounced chi-ke-tee) are little morsels; think of them as appetizers, aperitivo or hors d'oeuvres - but cicchetti are undeniably, distinctly Venetian and a delicious nod to Venice's casual way of life. In Cinnamon and Salt, Italy-based food writer Emiko Davies delves into the rich, multicultural history of Venice and its unique cuisine, detailing more than sixty classic and modern recipes, from fried to sweet and from small plates to drinks. Try sweet and sour radicchio, the legendary fried meatballs, or creamy whipped cod on squares of polenta. Indulge in Venetian soft-shell crab before moving on to rose petal jam and sugar-coated fritters. You'll even find recipes for a spritz, a Bellini and a thick hot chocolate, and be let in on the secrets to creating your own authentic cicchetti.
      ",Cooking
25,Menus: A Book for Your Meals and Memories (Trade of Slt Exclusive),"
Description
One of Oprah's 2018 Favorite Things!   An illustrated journal to record celebrations, with paintings by the legendary chef and artist Jacques Pépin  For the last fifty years, Jacques Pépin has created lushly hand-illustrated journals to keep track what he cooked for friends, birthdays, anniversaries, weddings, and holidays. This book collects Pépin's favorite paintings so you can commemorate your own dinners: the dishes you serve, the wines that accompany them, and even the music you play. Choose from the more than 75 charmingly designed borders and use it to frame your menu. In the space on the opposite page, your guests can sign their names and write little notes.  With an introduction by Pépin, this ""dinner diary"" is both a practical reminder of what dishes were served to which guests and an invaluable archive of memories. 
",Cooking
26,Paon: Real Balinese Cooking,"
Description
        Direct from the traditional home kitchens of Bali, Paon is a cookbook of true Balinese food and recipes. Sharing more than 80 dishes alongside essays and beautiful photography capturing the life, culture and food from across this widely beloved island, Balinese locals Tjok Maya Kerthyasa and I Wayan Kresna Yasa shine a light on the depth and diversity of Balinese cuisine, with insight into food and worship, sacred fare, and zero-waste cooking. Journey through rice fields, food forests, coastal towns and bustling markets in six chapters: Foundations; From the Fields; From the Land; From the Sea; From the Pasar; and Rare and Ceremonial. With dishes ranging from elaborate ceremonial cuisine such as Bebek Betutu (Ubud-style smoked duck) to dishes that rely only on the simplest ingredients enjoyed at their unadorned best, such as Be Panggang (grilled spiced snapper), Paon reveals a largely untold story of the island: everyday Bali, modern Bali, agricultural Bali. This is an essential cookbook for lovers of Indonesian food and culture.
      ",Cooking
27,"Sam the Cooking Guy: Between the Buns: Burgers, Sandwiches, Tacos, Burritos, Hot Dogs & More","
Description
        What turns chili and cheese into a burger? The bun. Carne asada into a taco? The tortilla. Grilled PB&J into a sandwich . . . well, you get it. It seems that every civilization on Earth has figured out that the best way to eat food is with your hands, using some form of bread as the vehicle from plate to mouth. In Sam Zien's hands, every burger, taco, tortilla, and sandwich is as cheesy, toasty, dripping-with-good-stuff as possible. Between the Buns is an ode to the handheld in every iteration from a man who knows how to stuff a perfect burrito. Zien has made cooking accessible to the masses--with 3 million subscribers and growing--through his YouTube show, Sam the Cooking Guy. Now that same charm has been translated to the page, complete with stunning photographs and 100 unapologetically carb-laden recipes that promise to satisfy.There's something for everyone in this book. Beef, seafood, vegetables, hot dogs (yes, they get their own category), and so much more. You'd have to hate food not to love these recipes, from Korean Short Rib Tacos to Chipotle Sloppy Joes, Chorizo & Guacamole Torta to a Juicy Lucy Burger, Corn Brats to a Surf and Turf Burrito. Topped with homemade Bacon Onion Jam or Garlic Aioli, served with one of a dozen side dishes, including Buffalo Chicken Fries and Elote Corn Salad, this is what it's all about.
",Cooking
28,My Pokémon Cookbook Gift Set [Apron]: Delicious Recipes Inspired by Pikachu and Friends,"
Description
Learn to make delicious foods inspired by the amazing world of Pokémon with this gift set including a Pokémon-inspired cookbook and an exclusive Pokémon apron. Explore culinary delights inspired by the Pokémon world in this official cookbook. Featuring favorite flavors inspired by every region, dive into dishes that celebrate the world of Pokémon and fuel up for your next battle! Packaged with an exclusive apron and perfect for fans of all ages, My Pokémon Cookbook Gift Set is the perfect addition to any Pokémon Trainer's kitchen. 40+ RECIPES: From quick snacks to enjoy before a battle to epic meals fit for a post-tournament celebration, My Pokémon Cookbook includes recipes for every occasion and flavors inspired by every region, including the newest, Galar! EXCLUSIVE APRON:  Keep your outfit clean and ready for your Pokémon journey with this unique apron. FUN CHARACTERS: Create dishes inspired by Pikachu, Charizard, Umbreon, and more. INSPIRING PHOTOGRAPHY: Gorgeous photos of finished recipes help ensure success. FOR EVERY SKILL LEVEL: With step-by-step directions and beautiful photos, learn to make iconic foods that bring the lush culinary landscape of Pokémon to life. COMPLETE YOUR LIBRARY:  Pokémon Wisdom: A Journal for Embracing Your Inner Trainer also available!
      ",Cooking
29,The Prairie Homestead Cookbook: Simple Recipes for Heritage Cooking in Any Kitchen,"
Description
Jill Winger, creator of the award-winning blog The Prairie Homestead, introduces her debut The Prairie Homestead Cookbook,  including 100+ delicious, wholesome recipes made with fresh ingredients to bring the flavors and spirit of homestead cooking to any kitchen table. With a foreword by bestselling author Joel SalatinThe Pioneer Woman Cooks meets 100 Days of Real Food, on the Wyoming prairie. While Jill produces much of her own food on her Wyoming ranch, you don't have to grow all--or even any--of your own food to cook and eat like a homesteader. Jill teaches people how to make delicious traditional American comfort food recipes with whole ingredients and shows that you don't have to use obscure items to enjoy this lifestyle. And as a busy mother of three, Jill knows how to make recipes easy and delicious for all ages. Jill takes you on an insightful and delicious journey of becoming a homesteader. This book is packed with so much easy to follow, practical, hands-on information about steps you can take towards integrating homesteading into your life. It is packed full of exciting and mouth-watering recipes and heartwarming stories of her unique adventure into homesteading. These recipes are ones I know I will be using regularly in my kitchen. - Eve Kilcher These 109 recipes include her family's favorites, with maple-glazed pork chops, butternut Alfredo pasta, and browned butter skillet corn. Jill also shares 17 bonus recipes for homemade sauces, salt rubs, sour cream, and the like--staples that many people are surprised to learn you can make yourself. Beyond these recipes, The Prairie Homestead Cookbook shares the tools and tips Jill has learned from life on the homestead, like how to churn your own butter, feed a family on a budget, and experience all the fulfilling satisfaction of a DIY lifestyle.
      ",Cooking
30,The New Basics Cookbook,"
Description
        In one spectacular volume, Julee Rosso and Sheila Lukins, authors of the acclaimed ""Silver Palate Cookbook"" and ""Silver Palate Good Times Cookbook, "" celebrate the tastes, ingredients, techniques, and dishes that comprise the best of our cuisine in all its abundant pleasure and variety.
      ",Cooking
31,"Cooking for Geeks: Real Science, Great Cooks, and Good Food","
Description
Why do we cook the way we do? Are you the innovative type, used to expressing your creativity instead of just following recipes? Do you want to learn to be a better cook or curious about the science behind what happens to food as it cooks?More than just a cookbook, Cooking for Geeks applies your curiosity to discovery, inspiration, and invention in the kitchen. Why do we bake some things at 350°F/175°C and others at 375°F/190°C? Why is medium-rare steak so popular? And just how quickly does a pizza cook if we overclock an oven to 1,000 F/540 C? Author and cooking geek Jeff Potter provides the answers to these questions and more, and offers his unique take on recipes -- from the sweet (a patent-violating chocolate chip cookie) to the savory (slow-cooked brisket).This book is an excellent and intriguing resource for anyone who enjoys cooking or wants to experiment in the kitchen.
Discover what type of cook you are and calibrate your tools
Learn about the important reactions in cooking, such as protein denaturation, Maillard reactions, and caramelization, and how they impact the foods we cook
Gain firsthand insights from interviews with researchers, food scientists, knife experts, chefs, writers, and more, including author Harold McGee, TV personality Adam Savage, and chemist Hervé This

",Cooking
32,"Season: Big Flavors, Beautiful Food (Indian Cookbook, Books about Indian Seasoning, Beautiful Cookbooks)","
Description
Quite simply beautiful food-wide-ranging, inspiring, and infused with an enlivening and generous sensibility.--Nigella Lawson, author of At My Table Includes 100 easy-to-cook and delicious recipes: Season by Nik Sharma features delicious and intriguing recipes plus 270 of the most beautiful photographs ever seen in a cookbook. The bold flavors of Indian cooking combine with familiar ingredients and recipes of the American South and California in fresh ways. Rest assured there is nothing intimidating here. Season, like Nik, welcomes everyone to the table!
The James Beard Nominee 2019 for Best Cookbook Photography.
Stunning photography brings the dishes and overall experience to life in a charming and enticing way.
More than a modern Indian cookbook, it walks readers through the range of healthy ingredients, techniques, and cooking with spices including turmeric, saffron, and za'atar in the warm and clear style familiar to fans of Nik's award-winning food blog, A Brown Table. 
This beautiful cookbook will be a go-to for not only exploring the bold flavors and seasoning of Indian cooking, but also to admire the inspiring photographs.
Named Best Cookbook by The New York Times, The Washington Post, The Boston Globe, The Chicago Tribune, Food Network, Bon Appetit, Food52 (Piglet Finalist), Edible Communities, The BBC, The Independent, The Sunday Times, The Telegraph, The National Post, and The New Zealand Listener.  Season introduces home cooks to a new way to prepare dishes and think about flavor.  Intriguing and easy recipes include Deviled Eggs with Creamy Tahini and Za'atar, Caprese Salad with Sweet Tamarind Dressing, Steak with Orange Peel and Coriander, Roasted Young Carrots with Sesame, Chili, and Nori, Chat Masala-Grilled Pork Chops, Spicy Chocolate Chip-Hazelnut Cookies, Apple Masala Chai Cake, Pomegranate Moscow Mule, and many more. Nik Sharma is the writer, photographer, and recipe developer behind the critically acclaimed blog, A Brown Table. His meteoric rise in the food scene has brought him two IACP Digital Media Awards and a Saveur Best Food Blog Award finalist spot.
      ",Cooking
33,Jacques Pépin Heart & Soul in the Kitchen,"
Description
In the companion book to his final PBS series, the world-renowned chef shows his close relationship to the land and sea as he cooks for close friends and family. Jacques Pépin Heart & Soul in the Kitchen is an intimate look at the celebrity chef and the food he cooks at home with family and friends--200 recipes in all. There are the simple dinners Jacques prepares for his wife, like the world's best burgers (the secret is ground brisket). There are elegant dinners for small gatherings, with tantalizing starters like Camembert cheese with a pistachio crust and desserts like little foolproof chocolate soufflés. And there are the dishes for backyard parties, including grilled chicken tenderloin in an Argentinean chimichurri sauce. Spiced with reminiscences and stories, this book reveals the unorthodox philosophy of the man who taught millions how to cook, revealing his frank views on molecular gastronomy, the locovore movement, Julia Child and James Beard, on how to raise a child who will eat almost anything, and much, much more. For both longtime fans of Jacques and those who are discovering him for the first time, this is a must-have cookbook.
      ",Cooking
34,Modernist Cuisine at Home,"
Description
        The culinary revolution that has transformed restaurant menus around the world is also making its way into home kitchens. The Cooking Lab, publisher of the encyclopedic six-volume set Modernist Cuisine, which immediately became the definitive reference for this revolution, has now produced a lavishly illustrated guide for home cooks, complete with all-new recipes tailored for cooking enthusiasts of all skill levels.Modernist Cuisine at Home, by Nathan Myhrvold with Maxime Bilet, is destined to set a new standard for home cookbooks. The authors have collected in this 456-page volume all the essential information that any cook needs to stock a modern kitchen, to master Modernist techniques, and to make hundreds of stunning recipes. The book includes a spiral-bound Kitchen Manual that reprints all of the recipes and reference tables on waterproof, tear-resistant paper. Drawing on the same commitment to perfection that produced Modernist Cuisine, Modernist Cuisine at Home applies innovations pioneered by The Cooking Lab to refine classic home dishes, from hamburgers and wings to macaroni and cheese. More than 400 new recipes are included, most with step-by-step photos that make it easy to bring dining of the highest quality to your own dinner table.Among the amazing techniques you'll find are: how to cook fish and steak perfectly every time, whether you're in the kitchen, the backyard, or tailgating in a parking lot;how to use a pressure cooker to make stocks in a fraction of the usual time while capturing more of the flavor;the secret to making quick, sumptuous caramelized vegetable soups and purees;how to outfit your home oven to make pizzas as crispy as you would get from a wood-fired brick ovenalong with recipes for: perfect eggs and breathtaking omelets that remove the guesswork for stress-free breakfasts, even for a crowd;gravies and a hollandaise sauce that are wonderfully rich, perfectly smooth, and never separate;a flawless cheeseburger and an ultrafrothy milk shake;chicken wings made better with Modernist techniques, plus seven great sauces and coatings for them;macaroni and cheese, including stove-top, baked, and fat-free versions, that can be made with any cheese blend you like, from gouda and cheddar to jack and Stilton.Cooking like a Modernist chef at home requires the right set of tools, but they're less expensive and easier to find than you might think. You'll also learn how to get the best out of the kitchen appliances you already own. Learn how to use your microwave oven to steam fish and vegetables to perfection, make exceptional beef jerky, and fry delicate herbs.The first 100 pages of the book are a trove of useful information, such as: how to test the accuracy of a thermometer, and why it's time to switch to digital;how to use (and not to use) a blowtorch to sear food fast and beautifully;how to marinate meats more quickly evenly by injecting the brine;the myriad uses for a whipping siphon beyond whipped cream;why those expensive copper pans may not be worth the price;how to deep-fry without a deep fryer;how to stop worrying and get the most out of your pressure cooker;how to cook sous vide at home with improvised equipment, a special-purpose water bath, or a home combi oven.Modernist Cuisine at Home is an indispensable guide for anyone who is passionate about food and cooking.
      ",Cooking
35,The Supper of the Lamb: A Culinary Reflection,"
Description
        From a passionate and talented chef who also happens to be an Episcopalian priest comes this surprising and thought-provoking treatise on everything from prayer to poetry to puff pastry. In The Supper of the Lamb, Capon talks about festal and ferial cooking, emerging as an inspirational voice extolling the benefits and wonders of old-fashioned home cooking in a world of fast food and prepackaged cuisine. This edition includes the original recipes and a new Introduction by Deborah Madison, the founder of Greens Restaurant in San Francisco and author of several cookbooks.
      ",Cooking
36,The Science of Good Cooking: Master 50 Simple Concepts to Enjoy a Lifetime of Success in the Kitchen,"
Description
Master 50 simple concepts to ensure success in the kitchen.   Unlock a lifetime of successful cooking with this groundbreaking new volume from the editors of Cook's Illustrated, the magazine that put food science on the map. Organized around 50 core principles our test cooks use to develop foolproof recipes, The Science of Good Cooking is a radical new approach to teaching the fundamentals of the kitchen. Fifty unique experiments from the test kitchen bring the science to life, and more than 400 landmark Cook's Illustrated recipes (such as Old-Fashioned Burgers, Classic Mashed Potatoes, andPerfect Chocolate Chip Cookies) illustrate each of the basic principles at work. These experiments range from simple to playful to innovative - showing you why you should fold (versus stir) batter for chewy brownies, why you whip egg whites with sugar, and why the simple addition of salt can make meat juicy. A lifetime of experience isn't the prerequisite for becoming a good cook; knowledge is. Think of this as an owner's manual for your kitchen.
      ",Cooking
37,"Keto Meal Prep by Flavcity: 125+ Low Carb Recipes That Actually Taste Good (Keto Diet Recipes, Allergy Friendly Cooking)","
Description
A Week of Delicious Keto Meals in One Hour of Meal Prep with This FlavCity Cookbook#1 Best Seller in Heart Healthy; Health, Fitness, & Dieting; Macrobiotic Nutrition; Food Allergies; and Individual Chefs & Restaurants With over 1,000,000 fans, FlavCity is known as the go-to spot for low-carb, healthy meal prep, and keto recipes that help you lose weight and actually taste good. Bobby Parrish has been featured on The Rachael Ray Show and the Food Network and is proud to call himself a home cook, just like you.Tired of eating bland, boring, healthy food? Bobby and Dessi Parrish know good food. On their hit YouTube channel, they've shown you can lose weight on the keto diet without sacrificing the joy of delicious food. In this FlavCity cookbook, the Parrish duo show you how to maximize your time and prepare seven days of healthy meals in one evening―and maintain your ketogenic diet. You'll spend less time cooking and more time enjoying.Easy, creative, tasty meals. This FlavCity cookbook includes over 125 low carb recipes full of flavor. Meet your weight loss goals with dishes perfectly calibrated to the ketogenic diet. Each easy-to-follow recipe can be prepped in advance, so when you're tired and hungry, a healthy meal is just minutes away. Mix and match the base recipes and your meal combinations are endless.Inside find: 
50 keto meal prep recipes, 2-3 components each
25 keto-approved recipes
Detailed macros and carb counts
Allergen index for nuts, dairy, and eggs, with Paleo designation
Video tutorials live on YouTube
Tips for becoming a meal prep boss
Fan reviews and more!
If you liked Simply Keto, The Easy 5-Ingredient Ketogenic Diet Cookbook, The Complete Ketogenic Diet for Beginners, or Keto Made Easy, you'll love Keto Meal Prep. Also try the latest FlavCity cookbook, FlavCity's 5 Ingredient Meals.Please note: recipes indicated as being ""Whole30 diet compliant"" have not been independently evaluated for compliance by Thirty & Co., LLC d/b/a Whole30(R)
      ",Cooking
38,Ben & Jerry's Homemade Ice Cream & Dessert Book,"
Description
Chunky Monkey, New York Super Fudge Chunk, Cherry Garcia, and more. . . Yes, you can make Ben & Jerry's ice cream at home!In this classic ice cream cookbook, Ben and Jerry share all the recipes and techniques that have made them nationwide heroes. Specially adapted to make at home with any ice cream maker, here are 90 recipes, including sorbets, summer slushes, giant sundaes and other ice-cream concoctions.All you have to do is remember Ben & Jerry's two rules of ice-cream making: RULE #1: You don't have to be a pro to make incredibly delicious ice cream.RULE #2: There's no such thing as an unredeemingly bad batch of homemade ice cream.In addition to Ben & Jerry's 11 greatest hits, here are recipes for ice creams made with fresh fruit, with chocolate, with candies and cookies, and recipes for sorbets, sundaes, and baked goods. Dig in!
",Cooking
39,Cast Iron: The Ultimate Cookbook with More Than 300 International Cast Iron Skillet Recipes,"
Description
Cast Iron: The Ultimate Cookbook spotlights the world's most prized cookware, with more than 300 international recipes. This book is an astounding collection of international recipes that showcases the versatility of everyone's favorite heirloom cookware, and features: - 300+ easy-to-follow recipes, including options for breakfast, snacks, main meals, and desserts that will satisfy all palates - 20+ bread and flatbread recipes - Mouthwatering photography, archival images, and colorful original illustrations - A global overview of cast iron's history - An illustrated guide to different types of cast-iron cookware, from aebleskiver pan to wok - Detailed instructions for the care and keeping of cast iron - Insights and recipes from celebrated makers, including Lodge, Le Creuset, FINEX, and Borough Furnace Over the course of thousands of years, cast-iron pots and pans have become essential kitchen tools all over the world. Cast Iron is sure to become your second-favorite kitchen tool
      ",Cooking
40,The Asian Market Cookbook: How to Find Superior Ingredients to Elevate Your Asian Home Cooking,"
Description
The Key to Amazing Chinese Meals is Selecting Top-Quality Ingredients Delicious, home-cooked Chinese food is just a few pantry staples away, thanks to celebrated chef and CookingBomb founder Vivian Aronson. Learn to select standout sauces, condiments, spices, noodles and more from the aisles of your local Asian market, then incorporate them into 60 must-try meals! Vivian's detailed guide will teach you how to pick the right chili paste so you can make delicious Double Cooked Pork Belly. And once you find the right sesame oil, your Sesame Chicken will never be the same. You can even whip up a masterful Miso Salmon once you've discovered the perfect miso paste at your local market. With this invaluable resource, you'll be ready to shop like a pro and prepare an impressive variety of recipes that capture the mouthwatering flavors, textures and aromas of any Asian market.
      ",Cooking
41,More-With-Less Cookbook: Recipes and Suggestions by Mennonites on How to Eat Better and Consume Less of the World's Limited Food Resources,"
Description
        When first published in 1976, More-with-Less Cookbook by Doris Janzen Longacre struck a nerve with its call for every household to help solve the world food crisis. Now with more than 800,000 copies around the globe. it has become the favorite cookbook of many families. 330 Pages.
      ",Cooking
42,"The Complete Salad Cookbook: A Fresh Guide to 200+ Vibrant Dishes Using Greens, Vegetables, Grains, Proteins, and More","
Description
Discover your inner salad genie with this creative cookbook. Over 230 recipes, ingredient information, and tips, make this the only cookbook you'll ever need to make innovative, stunning, and satisfying salads. What does salad have the potential to be? An exciting mix of color, crunch, and flavor: Peaches over silken burrata; oil spiced with curry leaves on crunchy carrots flavored with lime and cilantro; Southwest Beef Salad with Cornbread Croutons. Explore the creative possibilities of salads, learn how to build and layer unique flavor combinations and embrace ingredients from barley, octopus, and miso to radiccchio, pattypan squash, and pears. These ATK dishes will be the star of the table. Our recipes feature salads like Pea Green Salad with Warm Apricot-Pistachio Vinaigrette and Tomato Salad with Steak Tips as well as Crispy Eggplant Salad, and riffs on classics: Caesar salad with grilled romaine or pasta salad with One-Pot Pasta Salad with Chicken (and tomatoes, olives, pepperoncini, green beans, arugula, feta). Sidebars highlight surprising salad ingredients such as couscous, purslane, curry powder, and radicchio. You'll also acquire ideas and inspiration to assemble your own salads in The Architecture of a Green Salad, with great tips on mixing and matching ingredients, flavors, and textures. The Salad Bar chapter equips you with an assortment of dressings, toppings, infused oils, and spice blends like za'atar. This is the cookbook you pull out when you want inspiration for dinner and a feast for the eyes.
      ",Cooking
43,Italian American: Red Sauce Classics and New Essentials: A Cookbook,"
Description
IACP AWARD FINALIST - Reimagine Italian-American cooking, with more than 125 recipes rich with flavor and nostalgia from the celebrated husband-and-wife chef team of Michelin-starred Don Angie in New York City. ""Every bit of warmth and hospitality that you feel when you walk into Don Angie pours out of every page of this magical book.""--Michael Symon ONE OF THE BEST COOKBOOKS OF THE YEAR: New York Post,  Minneapolis Star Tribune, Food52, Epicurious, Taste of Home The words ""red sauce"" alone conjure images of an Italian-American table full of antipasti, both hot and cold, whisked off to make room for decadent baked pastas topped with molten cheese, all before a procession of chicken parm or pork chops all pizzaiola--and we haven't even gotten to dessert. It's old-school cooking beloved by many and imbued with a deep sense of family. In Italian American, Angie Rito and Scott Tacinelli, the chefs of critically acclaimed Don Angie in New York City's West Village, reinvigorate the genre with a modern point of view that proudly straddles the line between Italian and American. They present family classics passed down through generations side-by-side with creative spins and riffs inspired by influences both old and new. These comforting dishes feel familiar but are far from expected, including their signature pinwheel lasagna, ribs glazed with orange and Campari, saucy shrimp parm meatballs, and a cheesy, bubbling gratin of broccoli rabe and sharp provolone. Full of family history and recipes that will inspire a new generation, Italian American provides an essential, spirited introduction to an unforgettable way of cooking.
      ",Cooking
44,America's Test Kitchen Twentieth Anniversary TV Show Cookbook: Best-Ever Recipes from the Most Successful Cooking Show on TV,"
Description
A special collection of the very best 500 recipes from two decades of the America's Test Kitchen TV show, plus all the recipes from the 20th season. Here are ATK's greatest hits, the most inventive and rewarding project recipes, classics reimagined, must-have basics, international favorites, and all-star baking recipes. The recipes selected for this commemorative edition celebrate the best and most remarkable accomplishments from 500 episodes of the longest-running cooking show on TV. The collection also shines a spotlight on the cast with fascinating commentary on the recipes from the team that brought them to life on TV. The book captures the personality of the show and provides a first-ever behind-the-scenes look at its beloved cast members along with special features that relay the collected expertise, wit, and wisdom of the team behind America's most-trusted test kitchen.
      ",Cooking
45,The Modern Tagine Cookbook: Delicious Recipes for Moroccan One-Pot Meals,"
Description
These hearty one-pot meals, flavored with fragrant spices, are cooked and served from an elegant, specially designed cooking vessel, also called a tagine. In Ghillie Basan's collection of deliciously authentic recipes you will find some of the best-loved classics of the Moroccan kitchen. These hearty one-pot meals, flavored with fragrant spices, are cooked and served from an elegant, specially designed cooking vessel, also called a tagine. In Ghillie Basan's collection of deliciously authentic recipes you will find some of the best-loved classics of the Moroccan kitchen, such as the sumptuous Lamb Tagine with Dates, Almonds, and Pistachios, and the tangy Chicken Tagine with Preserved Lemon, Green Olives, and Thyme. Also included are less traditional but equally delicious recipes for beef and fish--try Beef Tagine with Sweet Potatoes, Peas and Ginger or a tagine of Monkfish, Potatoes, Tomatoes, and Black Olives. Hearty vegetable tagines include Baby Eggplant with Cilantro and Mint, and Butternut Squash, Shallots, Sultanas, and Almonds. Recipes for variations on couscous, the classic accompaniment to tagines, are also given plus plenty of ideas for fresh-tasting salads and vegetable sides to serve as part of your Moroccan feast.
      ",Cooking
46,The Science of Cooking: Every Question Answered to Perfect Your Cooking,"
Description
It's time to bring food science out of the lab and into your kitchen! Which vegetables should you eat raw? How do you make the perfect poached egg? And should you keep your eggs in the fridge? Why does chocolate taste so good? Is it OK to reheat cooked rice? How do I cook the perfect steak or make succulent fish every time? TV personality, food scientist and bestselling author, Dr. Stuart Farrimond answers all these questions and more with The Science of Cooking - equipping you with the scientific know-how to take your cooking to new levels. Explore fundamental culinary concepts, practical advice and step-by-step techniques, to bring food science out of the lab and into your kitchen. Find the answers to your cookery questions and get more out of recipes with intriguing chapters covering all major food types from meat, poultry and seafood, to grains, vegetables, and herbs. Perfect your cooking with practical instruction and the science behind it, as you explore - Step-by-step techniques to demonstrate key concepts in a clear manner- Striking illustrations are featured throughout to highlight key culinary processes- Scientific concepts organized by food group and ingredient - Question-and-answer format to make science relevant to everyday cooking A good recipe goes a long way, but if you can master the science behind it, you'll be one step ahead! The Science of Cooking shows you how by bringing food science out of the lab and into your kitchen, providing you with all the scientific information you need to take your home cooking to a whole new, more nutritious level! From making great risotto and soft ice cream to the process of steaming, this gastronomic cookbook includes step-by-step techniques and striking 3D graphics to bring culinary facts to life. A must-have cooking gift for anyone interested in the culinary arts, whether you're a hobby cook at the beginning of your learning, seeking to cook more intuitively, or you love science and learning about it's everyday applications, this is a great volume for anybody interested in food and nutrition generally, doubling up as a lovely coffee table book for the whole family to explore and love! At DK, we believe in the power of discovery. So why stop there? This series from DK is designed to help you perfect your cooking with practical instruction - and the science behind it. There are more cookbooks to discover from The Science of... series giving you the essentials to cook up a storm! Explore the science behind the art of making incredible spice blends with The Science of Spice paired together they make the ideal cookery gifts for your food-loving friends too!
      ",Cooking
47,Van Leeuwen Artisan Ice Cream,"
Description
A collection of delicious and flavorful dairy and vegan ice creams made from simple, natural ingredients easily found in most pantries from Brooklyn's beloved and wildly popular ice cream emporium.""The flavors created by Van Leeuwen are what you'd expect from a Willy Wonka ice cream factory--if it were in Brooklyn."" -- Marie ClaireThe Van Leeuwen Artisan Ice Cream Book includes ice cream recipes for every palate and season, from beloved favorites like Vanilla to adventurous treats inspired by a host of international culinary influences, such as Masala Chai with Black Peppercorns and Apple Crumble with Calvados and Crème Fraîche. Each recipe--from the classic to the unexpected, from the simple to the advanced--features intense natural flavors, low sugar, and the best ingredients available. They also highlight vegan and non-dairy ice cream techniques.Determined to revive traditional ice cream making using only whole ingredients sourced from the finest small producers, Ben, Pete, and Laura opened their ice cream business in Greenpoint, Brooklyn, with little more than a pair of buttercup yellow trucks. In less than a decade, they've become a nationally recognized name while remaining steadfast to their commitment of bringing ice cream back to the basics: creating rich flavors using real ingredients.Richly illustrated, told in a whimsical style, and filled with invaluable, easy-to-follow techniques and tips for making old-fashioned ice cream at home, The Van Leeuwen Artisan Ice Cream Book includes captivating stories--and an explanation of the basic science behind these delicious creations. Enjoy these irresistible artisanal delights anytime--The Van Leeuwen Ice Cream Book shows you how.
",Cooking
48,Make Every Dish Delicious: Modern Classics and Essential Tips for Total Kitchen Confidence,"
Description
Recipes, perfected. A repertoire of reliable, classic recipes and fundamental techniques that deliver gorgeous results, every time, for cooks of every ability, in the tradition of Genius Recipes and Barefoot Contessa Foolproof. Stop searching the web for what to cook for dinner. From the best roast chicken to the most sumptuous brownie, Lesley Chesterman's perfected recipes have you covered--tonight, and always. When Montreal's favorite food critic, Lesley Chesterman, was approached ten years ago to write a cookbook, she laughed and said: ""The last thing the world needs is another recipe for carbonara."" She never forgot the editor's reply: ""True. But I think they might like your recipe for carbonara."" That comment resonated, because carbonara, like so many dishes, is a recipe Lesley has worked tirelessly to get just right. Returning again and again to recipes and making small tweaks or big overhauls is what Lesley loves to do. And the result of a lifetime of tinkering is Make Every Dish Delicious, a cookbook that offers a repertoire of foolproof modern classics and a wealth of cooking knowledge to give everyone a helping hand in the kitchen. Make Every Dish Delicious begins with deeply informative chapters on how to set up your kitchen and pantry, and how to work with fundamental ingredients and basics such as eggs, butter, stocks, and vinaigrettes. Lesley effortlessly demystifies multiple technical challenges (how to make an omelet, how to deep fry without fear, how to use--and not misuse--the all-important salt, and many more). From there, she takes you on a savoury and sweet journey of recipes encompassing modern classics such as her super simple carbonara, perfect pain de campagne​, show-stopping salt-baked bass, crowd-pleasing standing rib roast, stunning black forest cake, and gorgeous Gascogne apple tart. Every recipe here is reliable, repeatable, and irresistible. Homemade no-knead bread and pizza dough? Yes, you can! Chicken Kiev (the easy way)? Of course! Cote de boeuf for two? Why not? Chocolate megamousse for a dessert sensation? Lesley's got you. These are dishes to cook with total confidence for friends and family, every day. Let Lesley's collection of perfected recipes become your very own.
      ",Cooking
49,Nourishing Broth: An Old-Fashioned Remedy for the Modern World,"
Description
        The follow-up book to the hugely best-selling Nourishing Traditions, which has sold over 500,000 copies, this time focusing on the immense health benefits of bone broth by the founder of the popular Weston A Price Foundation.  Nourishing Broth:  An Old-Fashioned Remedy for the Modern World Nourishing Traditions examines where the modern food industry has hurt our nutrition and health through over-processed foods and fears of animal fats. Nourishing Broth will continue the look at the culinary practices of our ancestors, and it will explain the immense health benefits of homemade bone broth due to the gelatin and collagen that is present in real bone broth (vs. broth made from powders).  Nourishing Broth will explore the science behind broth's unique combination of amino acids, minerals and cartilage compounds. Some of the benefits of such broth are: quick recovery from illness and surgery, the healing of pain and inflammation, increased energy from better digestion, lessening of allergies, recovery from Crohn's disease and a lessening of eating disorders because the fully balanced nutritional program lessens the cravings which make most diets fail. Diseases that bone broth can help heal are: Osteoarthritis, Osteoporosis, Psoriasis, Infectious Disease, digestive disorders, even Cancer, and it can help our skin and bones stay young.  In addition, the book will serve as a handbook for various techniques for making broths-from simple chicken broth to rich, clear consomme, to shrimp shell stock. A variety of interesting stock-based recipes for breakfast, lunch and dinner from throughout the world will complete the collection and help everyone get more nutrition in their diet.
      ",Cooking
