,title,about,genre
28,"Rose Book of Bible Charts, Maps and Time Lines (Anniversary)","
Description
10th Anniversary Edition of Rose Book of Bible Charts, Maps and Time Lines features over 200 Bible Charts, Maps, and Timelines--and includes MORE pages, 6 EXTRA topics, updated information, and a bonus 24"" fold-out on Jesus' Family Tree.The #1 Bible reference book celebrates its 10th anniversary with an updated 230-page edition that features more Bible maps, charts, and illustrations than the original! This stunning, easy-to-understand reference book still provides the same full-color, REPRODUCIBLE Bible charts and overviews that made the original a favorite, but in an easier-to-use, updated format!Plus! It includes over 37 ADDED pages of ALL NEW content on popular Bible topics, including Psalm 23, Lord's Prayer, the Twelve Tribes of Israel, and more!Over 200 REPRODUCIBLE Bible Charts, Maps, and Time Lines: 
2 Bible Foldout Posters: Bible Time Line and Jesus' Genealogy
Overviews on Popular Old and New Testament Topics
Overviews of Jesus' Life and Teachings
Bible Overview: Books of the Bible and Key Bible Stories
Christian History and Apologetics
Overviews on Bible Prophecy, Revelation, and the End Times
Bible Maps: Then and Now [Then and Now Bible Maps have been updated to show today's cities and countries in red outline.]
Bible Illustrations and Diagrams
Every church library and every home should have a copy of Rose Book of Bible Charts, Maps, and Time Lines This book contains thousands of facts that will enrich your understanding and study of the Bible and will be a great resource as you teach others about the Word of God.
      ",Biblical
29,The New Complete Works of Josephus (Rev and Expanded),"
Description
No source, other than the Bible itself, provides more relevant information on the first century than the work of Flavius Josephus. This newly edited version updates the original 18th century language; includes commentary by the award winning author and historian, Dr. Paul L. Maier; features over forty photos of ancient sites and artifacts mentioned by Josephus; cross references numbers throughout to the Greek text of Josephus in the Loeb Classical Library; and offers revised indexes of subjects and Old Testament texts.
      ",Biblical
30,Basics of Biblical Greek Grammar: Fourth Edition,"
Description
Clear. Understandable. Carefully organized. Basics of Biblical Greek Grammar by William D. Mounce is the standard textbook for colleges and seminaries. Since its initial publication in 1993 its integrated approach has helped more than 250,000 students learn New Testament Greek.The fourth edition of Basics of Biblical Greek Grammar has been updated throughout based on continuing feedback from professors, students, self-learners, and homeschoolers, making it even more effective for today's students. Other improvements have been made based on recent developments in scholarship.The key to the effectiveness of Basics of Biblical Greek Grammar in helping students learn is in how it introduces them to the language. Students learn about the features of the Greek language in a logical order, with each lesson building upon the one before it. Unnecessary obstacles that discourage students and hinder progress are removed, such as rote memorization of endless verbal paradigms. Instead, students receive encouragement along the way to assure them they are making the necessary progress. Detailed discussions are also included at key junctures to help students grasp important concepts.By the time students have worked their way through Basics of Biblical Greek Grammar they will have learned: 
The Greek Alphabet
Vocabulary for words occurring 50 times or more in the Greek New Testament
The Greek noun system
The Greek verbal system, including indicative and nonindicative verbs, and participles
A robust suite of learning aids is available for purchase to be used alongside the textbook to help students excel in their studies. These include a workbook, video lectures for each chapter featuring the author, flashcards keyed to vocabulary in each chapter, a laminated quick study sheet with key concepts, and audio of the vocabulary for each chapter to aid in acquisition.
",Biblical
31,"NIV, Cultural Backgrounds Study Bible, Personal Size, Hardcover, Red Letter Edition: Bringing to Life the Ancient World of Scripture (Special)","
Description
Discover new dimensions of insight with a behind-the-scenes tour of the ancient worldYou've heard many Bible stories hundreds of times, but how many details are you missing? Sometimes a little context is all you need to discover the rich meaning behind even the most familiar stories of Scripture. That's what the NIV Cultural Backgrounds Study Bible provides. Every page of this personal size NIV Bible is packed with expert insight into the customs, culture, and literature of biblical times. These fascinating explanations will serve to clarify your study of the Scriptures, reinforcing your confidence and bringing difficult passages of Scripture into sharp focus.The Bible was originally written to an ancient people removed from us by thousands of years and thousands of miles. The Scriptures include subtle culturally based nuances, undertones, and references to ancient events, literature and customs that were intuitively understood by those who first heard the texts read. For us to truly understand the Scriptures as they did, we need a window into their world and language.The NIV Cultural Backgrounds Study Bible, with notes from Dr. John H. Walton (Wheaton College) in the Old Testament and Dr. Craig S. Keener (Asbury Theological Seminary) in the New Testament, brings the ancient world of Scripture to life for modern readers. Features: 
Complete text of the accurate, readable, and clear New International Version (NIV)
2017 ECPA Bible of the Year Recipient
Targeted book introductions explain the context in which each book of the Bible was written
Insightful and informative verse-by-verse study notes reveal new dimensions of insight to even the most familiar passages
Key Old Testament (Hebrew) and New Testament terms are explained and expanded upon in two helpful reference features
Over 300 in-depth articles on key contextual topics
375 full-color photos, illustrations, and images from around the world
Dozens of charts, maps, and diagrams in vivid color
Words of Jesus in red
Cross references, a concordance, indexes and other helps for Bible study
8-point type size

",Biblical
32,"NKJV, Deluxe Gift Bible, Imitation Leather, Tan, Red Letter Edition","
Description
The NKJV Deluxe Gift Bible is perfect for personal use or to give as a gift to celebrate special occasions like graduations, baptisms, birthdays, or achievements.The popular and reliable New King James Version, now with the enhanced readability of Thomas Nelson's custom NKJV font, is the perfect gift. The NKJV Deluxe Gift Bible is a great way to celebrate graduations, baptisms, birthdays, or special achievements. This beautifully crafted Bible comes in a variety of Leathersoft(TM) covers and includes gilded page edges, a ribbon marker, a presentation page, the words of Christ in red, full-color maps, charts, and a dictionary-concordance.Features Include: 

Presentation page allows you to personalize this special gift by recording a memory or note

Red letter text makes it easy to identify the words spoken by Jesus

Dictionary and concordance are useful tools to look up any word's definition as well as its occurrences throughout the Bible

Miracle and parables of Jesus call out important events during Jesus' earthly ministry

Satin ribbon markers for you to easily navigate and keep track of where you were reading

Gilded page edges add a beautiful shine around the border of the paper

Full color maps show a visual representation of Israel and other biblical locations for better context
Clear and readable 7.5-point NKJV Comfort Print 

",Biblical
33,"30 Days to Understanding the Bible, 30th Anniversary: Unlock the Scriptures in 15 Minutes a Day","
Description
Unlock the treasures of God's Word in just fifteen minutes a day with this classic, simple-to-use guide to Scripture.If you've ever confused the ark of the covenant with the ark of Noah, or Jericho with Jeroboam, Max Anders' classic book, 30 Days to Understanding the Bible, is for you. In just fifteen minutes a day, you'll learn the Bible's key people, events, and doctrines to get more out of God's Word. This simple-to-use, straightforward guide has been recommended by Bible teachers and pastors for thirty years, and now it's available in an expanded thirtieth anniversary edition--with the most requested topics from the original edition restored and updated for today's readers.Features include: 
The ""Arc of Bible History"" to help you visualize the Bible's overarching themes
The ""Story of the Bible"" summarizing Genesis through Revelation in just a few pages
The core beliefs of the Christian faith, focusing on the teachings that have united Christians for the last 2,000 years
13-week plan that provides teacher's every creative and effective tool for teaching the Bible in 30 days 
Fan-favorite bonus content, previously removed, now restored from the original edition

",Biblical
34,The God who Sings: Set Free by the Sound,"
Description
God has been singing over us since before we were born. This Song is perfect as it is, needing no additional notes, verses, or movements.We are going to learn how to live in harmony with the Song-a place where joy is what powers our existence. We are also going to look at what happens when we go back to living under the Old Covenant and how that impacts our sensitivity in hearing the Song. Topics that will be covered include unforgiveness, disappointment with God, unanswered prayer, and the abuse of the prophetic, to name a few.Purpose and joy in this life depend on how we live in harmony and move with unity to the Song. Freedom can be ours no matter what the world, others, or our circumstances may be transmitting. Put on your headphones and dancing shoes and let's start moving to the rhythm of the Song! 
",Biblical
35,The New Complete Works of Josephus (Revised and Expanded),"
Description
        No source, other than the Bible itself, provides more relevant information on the first century than the work of Flavius Josephus. This newly edited version updates the original 18th century language; includes commentary by the award winning author and historian, Dr. Paul L. Maier; features over forty photos of ancient sites and artifacts mentioned by Josephus; cross references numbers throughout to the Greek text of Josephus in the Loeb Classical Library; and offers revised indexes of subjects and Old Testament texts.
      ",Biblical
36,2 Chairs: The Secret That Changes Everything,"
Description
        In this world you will have trouble. Count on it  It might be something small or something big, but you know you don't have an answer. You've come to a realization there is a limit to what you can do alone. For such times as these, 2 Chairs asks three vital questions:  -Does God know your situation? -Is it too hard for Him to handle? -Does He have a good plan for you? Following these questions, Bob Beaudine offers seven practical steps to walk courageously, faithfully, and cheerfully through your trouble whether it is a minor issue or a major crisis.
      ",Biblical
37,The Story of THE BIBLE: A Concise History and Development of the Bible,"
Description
        How did the Bible come to represent the Word of God to mankind? Which Bible best represents the Word of God? There appears to still be a great deal of confusion about why one letter that Paul wrote to the churches in 60 AD, for example, resulted in multiple different translations of that letter in today's Bibles. Based on these questions, the author recognized the need for linking the historical aspects of the Hebrew and Greek manuscripts, in a concise manner, directly to the development of the English Bible and then to the varieties of Bible translations and Bible formats available to today's readers - be they new Christians, mature Christians or those teaching Bible study. This book will address these questions in layman's terminology as well as offer recommendations and discuss options for choosing a Bible based on how the reader is going to use it. Ron Lyman currently lives in Fairless Hills, Pennsylvania. Ron has taught Sunday school classes for children, youth and adults and served as a leader for church Sunday school programs as well as being a Bible study leader for 40 years. Ron recognized the need for linking the historical aspects of the Hebrew and Greek manuscripts to the development of today's English Bible while operating a Christian book store. There appeared to still be confusion about why the same Biblical manuscript was translated differently across the Bibles available today. Ron took almost two years to develop a slide presentation that he has given to 30+ churches and Bible study groups of different church denominations to explain the variety of Bibles available today. The discussions that were a part of each presentation are the background for the material in this book.
      ",Biblical
38,"Nkjv, Reference Bible, Personal Size Large Print, Leathersoft, Brown, Red Letter Edition, Comfort Print: Holy Bible, New King James Version","
Description
Crafted to be an easy-to-carry large print Bible with cross references allowing this Bible to be an ideal choice to take with you wherever you go.Exploring God's Word on the go just got easier. This edition not only includes the full text of the trustworthy New King James Version in an easy-to-read large print, but it is also small enough for everyday use and easy navigation with thousands of cross-references conveniently located at the end of verses.Trusted by millions of believers around the world, the NKJV remains the bestselling modern ""word-for-word"" translation. It balances the literary beauty and familiarity of the King James tradition with an extraordinary commitment to preserving the grammar and structure of the underlying biblical languages. And while the translators relied on the traditional Greek, Hebrew, and Aramaic text used by the translators of the 1611 KJV, the comprehensive translator notes offer important insights about the latest developments in biblical manuscript studies. The result is a Bible translation that is both beautiful and uncompromising--perfect for serious study, devotional use, and reading aloud.Features include: 

Line-matched for improved clarity when reading

Verse-style Scripture format starts each verse on its own line so it's easy to navigate the text

Verse-by-verse cross-references give you to find related passages quickly and easily

Words of Christ in red help you quickly identify Jesus' teachings and statements

Portable personal-size format allow this Bible to be a perfect travel companion wherever you go

Durable and flexible Smyth-sewn binding allows the Bible to lay flat wherever you are reading

Concordance for looking up a word's occurrences throughout the Bible

Full color maps show the layout of Israel and other biblical locations for better context

Ribbon markers make it easy navigate and keep track of where you were reading
Easy-to-read extra-large 10.5-point NKJV Comfort Print


",Biblical
39,"The New Testament in Its World: An Introduction to the History, Literature, and Theology of the First Christians","
Description
Your ticket from the twenty-first century to the era of Jesus and the first Christians. A readable, one-volume introduction placing the entire New Testament and early Christianity in its original context, written by distinguished scholar and author N. T. Wright.An ideal guide for students, The New Testament in Its World addresses the many difficult questions faced by those studying early Christianity, including: 
What was the first century understanding of the Kingdom of God?
What is the meaning of the resurrection in its original context?
What were the Gospels, and how did they come about?
Who was Paul and why are his letters so controversial?
Written for both classroom and personal use, this book brings together decades of ground-breaking research, writing, and teaching into one volume. It presents the New Testament books--along with their subjects: Jesus and the early church--within the historical and social context of Second Temple Judaism and Greco-Roman politics and culture.The New Testament in Its World allows you to recover the excitement of what it was like to live as Christians in the first or second centuries.Features include: 
Surveys of each New Testament book that discuss their significance and provides commentary on their contents, along with implications for the Christian life.
Major sections on the historical Jesus, the resurrection of Jesus, and Paul's chronology and theology.
Up-to-date discussions of textual criticism and the canonization of the New Testament.
Frequent illustrations, maps, charts, diagrams, and artwork provide additional explanations and insights.
A distillation of the life work of N. T. Wright on the New Testament with input from Michael Bird.
Also available are Video and Workbook companion resources (sold separately) to enhance learning and experience the world of the New Testament.
",Biblical
40,The Dead Sea Scrolls and the Christian Myth (Revised),"
Description
        Was Jesus of Nazareth a real historical person or a fictional character in a religious legend? What do the Dead Sea Scrolls reveal about the origins of Christianity? Has there been a conspiracy to suppress information in the Scrolls that contradicts traditional church teaching? John Allegro addresses these and many other intriguing questions in this fascinating account of what may be the most significant archaeological discovery of the twentieth century. As one of the original scholars entrusted with the task of deciphering these ancient documents, Allegro worked on some of the most important texts, including the Biblical commentaries. In 1961, King Hussein of Jordan appointed him to be honorary advisor to the Jordanian government on the Dead Sea Scrolls. In his engaging and highly readable style, Allegro conveys the excitement of the initial archaeological find and takes the reader on a journey of intellectual discovery that goes to the heart of Western culture. Allegro suggests that Christianity evolved out of the Messianic theology of the Essenes, the Jewish sect that wrote the Dead Sea Scrolls. This new edition of Allegro's book also contains an essay in which he describes the in-fighting among the scholars assigned to study the scrolls and his thirty-year battle to release all of the texts to the public. Allegro was one of the first scholars to protest the long delay in publishing the Scrolls and to criticize his colleagues for their secretive and possessive attitudes. This issue has recently been the focus of national media coverage, with the result that after forty years, open access to all of the Dead Sea Scrolls has finally been permitted. If he had lived to see it, John Allegro would have been very pleased by this resolution of the controversy. In the same spirit of free inquiry that Allegro championed, Prometheus is reissuing his book in paperback to encourage open discussion of these important ancient texts.
      ",Biblical
41,Jesus Through Middle Eastern Eyes: Cultural Studies in the Gospels,"
Description
Beginning with Jesus' birth, Ken Bailey leads you on a kaleidoscopic study of Jesus throughout the four Gospels. Bailey examines the life and ministry of Jesus with attention to the Lord's Prayer, the Beatitudes, Jesus' relationship to women, and especially Jesus' parables. Through it all, Bailey employs his trademark expertise as a master of Middle Eastern culture to lead you into a deeper understanding of the person and significance of Jesus within his own cultural context. With a sure but gentle hand, Bailey lifts away the obscuring layers of modern Western interpretation to reveal Jesus in the light of his actual historical and cultural setting. This entirely new material from the pen of Ken Bailey is a must-have for any student of the New Testament. If you have benefited from Bailey's work over the years, this book will be a welcome and indispensable addition to your library. If you are unfamiliar with Bailey's work, this book will introduce you to a very old yet entirely new way of understanding Jesus.
",Biblical
42,Seven Things I Wish Christians Knew about the Bible,"
Description
Answers to the most common questions and misconceptions about the Bible Seven Things I Wish Christians Knew about the Bible is a short and readable introduction to the Bible--its origins, interpretation, truthfulness, and authority.Bible scholar, prolific author, and Anglican minister Michael Bird helps Christians understand seven important things about this unique book: 
how the Bible was put together;
what inspiration means;
how the Bible is true;
why the Bible needs to be rooted in history;
why literal interpretation is not always the best interpretation;
how the Bible gives us knowledge, faith, love, and hope; and
how Jesus Christ is the center of the Bible.
Seven Things presents a clear and understandable evangelical account of the Bible's inspiration, canonization, significance, and relevance in a way that is irenic and compelling. It is a must read for any serious Bible reader who desires an informed and mature view of the Bible that will enrich their faith.
",Biblical
43,Vine's Complete Expository Dictionary of Old and New Testament Words: Super Value Edition,"
Description
This classic word study resource allows you to study the meaning of biblical words in the original languages without spending years learning Greek or Hebrew.A great resource for students, seasoned pastors, and anyone who enjoys biblical word studies--even if they have little to no formal training in Hebrew or Greek. Vine's Complete Expository Dictionary: 
Contains over 6,000 key biblical words, describing word frequency, usage, and meaning as fully as possible.
Serves as a dictionary, commentary, and comprehensive topical concordance all in one volume.
Includes the widely used numbering system found in The New Strong's Exhaustive Concordance of the Bible.
Contains an introduction describing the history of the languages in which the Bible was written and other orientating data on how the modern Bible came about.
This classic reference tool has helped thousands dig deeper into the meaning of the biblical text and will enlighten Bible students to the riches of God's truth in Scripture, opening up God's word as it has never been opened before.This is the most affordable complete edition of Vine's famous Old and New Testament dictionaries available. 
",Biblical
44,"The Air We Breathe: How We All Came to Believe in Freedom, Kindness, Progress, and Equality","
Description
Is Christianity history? Or is Christian history the deepest explanation of the modern world?Today in the west, many consider the church to be dead or dying. Christianity is seen as outdated, bigoted and responsible for many of society's problems. This leaves many believers embarrassed about their faith and many outsiders wary of religion. But what if the Christian message is not the enemy of our modern Western values, but the very thing that makes sense of them? In this fascinating book, Glen Scrivener takes readers on a journey to discover how the teachings of Jesus not only turned the ancient world upside down, but continue to underpin the way we think of life, worth, and meaning. Far from being a relic from the past, the distinctive ideas of Christianity, such as freedom, kindness, progress and equality, are a crucial part of the air that we breathe. As author Glen Scrivener says in his introduction: ""The extraordinary impact of Christianity is seen in the fact that we don't notice it.This is a book for both believers and sceptics--giving Christians confidence to be open about their faith and showing non-Christians the ways in which the message of Jesus makes sense of their most cherished beliefs. Whoever you are, you'll gain a deeper appreciation for the values you hold dear as you discover the power and profundity of Jesus and his revolution. 
",Biblical
45,The Miracle of the Oil: Receive the Power of God's Anointing,"
Description
        This beautiful hardcover book describes the miraculous power of God's anointing--represented by oil--flowing through the life of the believer. The Miracle of the Oil presents historical and contemporary testimonies of supernatural impartations, including the phenomenon of the oil used in the original Hanukkah menorah and what it signifies for us today. Receive the revelation of the anointing oil recipe that God gave to Moses as you learn about each ingredient and what it prophetically signifies in your life: - liquid myrrh - sweet-scented cinnamon - fragrant cane - cassia - olive oil Through this book, you will enter more deeply into the realm of God's anointing, where you will discover intimacy, healing, unity, purity, wisdom, and many other spiritual blessings. As you explore ancient truths, you will receive a fresh impartation of God's unlimited power and a new appreciation for the precious oil of His Spirit. Prepare for The Miracle of the Oil to pour forth and overflow in your life. Includes original illustrations of the anointing oil ingredients. 
",Biblical
46,Eusebius: The Church History,"
Description
        Next to Josephus, Eusebius is the most widely-consulted reference work on the early church. Much of our knowledge of the first three centuries of Christianity--the terrible persecutions, the courageous martyrs, and the theological controversies--come from the writings of this first century historian. The hardcover edition of this new translation includes more than 150 color photographs, maps, and charts.
      ",Biblical
47,Excavating the Evidence for Jesus: The Archaeology and History of Christ and the Gospels,"
Description
Examine the Evidence Surrounding Jesus  No other figure has impacted history like Jesus. Yet today, he's often seen as a mythical character whose legend increased over time. So what does the historical and archaeological evidence say about Jesus?  Archaeologist Dr. Titus Kennedy has investigated firsthand the discoveries connected to Jesus' birth, ministry, crucifixion, and resurrection. He has visited and excavated where Jesus walked, and examined the artifacts connected to Jesus' life. Here, he presents an up-to-date and comprehensive overview of the research and findings that illuminate the historicity of Christ as presented in the Bible. Excavating the Evidence for Jesus progresses chronologically through the Gospels, noting the many relevant archaeological, historical, geographic, and literary findings. As you read, you'll be able to decide for yourself whether the evidence confirms the existence and story of Jesus, and determine whether the Gospels are worthy of being approached not as legends, but as history. Further, you'll gain a deeper understanding of the historic basis of Christianity, a richer knowledge of the ancient world, and an evidence-based perspective on the reliability of the Bible.
      ",Biblical
48,Strong's Concise Concordance and Vine's Concise Dictionary of the Bible: Two Bible Reference Classics in One Handy Volume,"
Description
Combining the two most popular word study tools into one manageable volume, this multi-purpose Bible language reference contains all the essentials you need to study the biblical text without having to know Hebrew or Greek. Provides definition, explanation, and concordance entries.In a manageable size and readable text, this book is neatly split in its two components: The New Strong's Concise Concordance: 
Built from The New Strong's Exhaustive Concordance of the Bible.
Groups together variant spellings of proper names, allowing the concordance to be used with all modern translations--not just the King James.
Eliminates some common words that are not likely to be used in searching for a particular passage.
Condenses some heavily used words by attaching to them the most important passages, enabling the user to quickly find specific verses.
 Vine's Concise Dictionary of the Bible: 
A condensed combination of W. E. Vine's Expository Dictionary of New Testament Words and Nelson's Expository Dictionary of the Old Testament.
Organized alphabetically by English words that represent the key vocabulary of biblical theology.
Includes many other terms of interpretive importance that may be rich in cultural significance or otherwise obscure to modern readers.
Each article contains the part of speech, the transliteration, the Strong's number for easy cross-indexing, and a concise and expository definition of the word or term.
Dependable information in a clear presentation, this Concise edition of two classic Bible study resources is designed to better serve the needs of the standard user--from those in or preparing for ministry, to anyone interested in getting to know Scripture better.
",Biblical
49,All the Women of the Bible (Revised),"
Description
The Life and Times of All the Women of the Bible Dr. Herbert Lockyer provides a convenient commentary on all the named--and unnamed--women of the Bible, from Abi to Zipporah. You'll discover how the lives and character of different biblical women mirror the situations of women today. More than 400 concise, fact-filled entries provide fascinating and thought-provoking insights, whether you're conducting a Bible study group, speaking in public, or simply deepening your personal understanding of God's Word. Herbert W. Lockyer's All books give you life-enriching insights into the Bible. From characters you can learn from, to teachings you can apply, to promises you can stand on and prophecies you can count on, Lockyer's time-honored works help you wrap your mind around the Bible and get it into your heart. Lockyer's books include All the Apostles of the Bible, All the Divine Names and Titles in the Bible, All the Doctrines of the Bible, All the Men of the Bible, All the Women of the Bible, All the Messianic Prophecies of the Bible, All the Miracles of the Bible, All the Parables of the Bible, All the Prayers of the Bible, and All the Promises of the Bible.
",Biblical
50,Lost Books of the Bible and the Forgotten Books of Eden,"
Description
        Suppressed by the early Church Fathers who compiled the Bible, these Apocryphal Books have for centuries been shrouded in silence.
      ",Biblical
51,"St. Joseph Atlas of the Bible: 79 Full-Color Maps of Bible Lands with Photos, Charts, and Diagrams","
Description
This useful resource, containing nearly 80 full-color computer-generated, carefully annotated maps of Bible lands, offers the following features: 
the routes of the great travelers such as Abraham, Moses, Jesus, and Paul
a visual perspective of major battles, migrations, and invasions
striking full-color photographs with accompanying captions that provide context for noteworthy places and regions
text that retells clearly the story of God's people from the call of Abraham to the spread of the early Christian Church
This atlas is an invaluable resource for use in schools, in Bible study groups, or by the individual inquirer.We invite you to view additional Bible study resources here: https: //catholicbookpublishing.com/browse/bible-study-resources. 
",Biblical
52,The History & Development of the Doctrine of the Trinity,"
Description
The History & Development of the Doctrine of the Trinity is a journey through seven centuries of religious thought, telling the story of the formation of trinitarian doctrine. The Trinity remains one of the most ubiquitous dogmas in Christian thought, yet it was not always so. This book will guide the reader through many of the greatest epochs in world history, revealing the politics, philosophies, and theologies that motivated the final articulation of a succinct trinitarian creed in Christianity.
",Biblical
53,"KJV, Deluxe Gift Bible, Imitation Leather, Green, Red Letter Edition","
Description
Commemorate a special accomplishment or event with the timeless King James Version to be treasured for years to come. Published in Thomas Nelson's exclusive KJV Comfort Print type, which was designed to be the most readable at any size.The KJV Deluxe Gift Bible is perfect for personal use or to give as a gift to celebrate special occasions like graduations, baptisms, birthdays, or achievements. This beautifully crafted Bible features Leathersoft covers, gilded edges, ribbon markers, and the new Thomas Nelson KJV Font. Additional features include a special presentation page, the words of Christ in red, full-color maps, charts, and an easy-to-use dictionary-concordance.Invite your eyes to linger and engage God's Word with new, easy-to-read Comfort Print(R) KJV Bibles from Thomas Nelson. Blending modern technology with old-world craftsmanship, Comfort Print(R) KJV Bibles are designed with exclusive fonts, reflecting the beautiful and timeless character of the King James translation, to enhance your scripture reading experience.Features Include: 

Presentation page allows you to personalize this special gift by recording a memory or note

Red letter text makes it easy to identify the words spoken by Jesus

Dictionary and concordance are useful tools to look up any word's definition as well as its occurrences throughout the Bible

Miracle and parables of Jesus call out important events during Jesus' earthly ministry

Satin ribbon markers for you to easily navigate and keep track of where you were reading

Gilded page edges add a beautiful shine around the border of the paper

Full color maps show a visual representation of Israel and other biblical locations for better context
Clear and readable 8-point KJV Comfort Print 
 
",Biblical
54,El Tabernáculo: Guía Ilustrada = The Tabernacle,"
Description
El Tabernáculo era el lugar donde los israelitas adoraban a Dios después del éxodo. Aprenda cómo los sacrificios, los utensilios, e incluso la estructura del tabernáculo fueron diseñados para mostrarnos algo acerca de Dios. Vea en este recurso útil los paralelos entre los sacrificios del Antiguo Testamento y los deberes de los sacerdotes, y los servicios de Jesús como el sacrificio perfecto y sumo sacerdote perfecto.Vea cómo: el Tabernáculo fue construido, los sacrificios señalaron a Jesucristo, el diseño de la tienda reveló la santidad de Dios y la necesidad humana de Dios, y el Arca de la Alianza estaba en el centro de culto. Este libro contiene ilustraciones, gráficos y diagramas no disponibles en otros lugares.Características: 
Láminas transparentes que revelan los detalles internos
Ilustraciones hermosas de cada parte del Tavernáculo: el atrio, el lugar santo, y el lugar santísimo
Incluye explicaciones del mobiliario: el altar de bronce, la fuente, el candelero de oro, el altar del incienso, la mesa del pan de la proposición, el arca del pacto y el propiciatorio
Los sacrificios y el calendario de las fiestas y los días santos
La vestimenta del sumo sacerdote y mucho más
Docenas de cuadros y líneas del tiempo
The Tabernacle was the place where the Israelites worshiped God after the Exodus. Learn how the sacrifices, utensils, and even the structure of the tabernacle were designed to show us something about God. See the parallels between the Old Testament sacrifices and priests' duties, and Jesus' service as the perfect sacrifice and perfect high priest in this useful resource.See how: the Tabernacle was built, the sacrifices pointed towards Jesus Christ, the design of the tent revealed God's holiness and humanity's need for God, and the Ark of the Covenant was at the center of worship. This book contains illustrations, charts, and diagrams not available elsewhere.Features: 
Clear plastic overlays to reveal internal details
Beautiful illustrations of each section of the tabernacle: the Courtyard, Holy Place, and The Most Holy Place
Includes explanations of the furnishings: the bronze altar, the laver, the golden lampstand, the altar of incense, the table of showbread, the ark of the covenant, and the mercy seat
The sacrifices and the calendar of feasts and holy days
The garments of the high priest, and much more
Dozens of reproducible charts and time lines

",Biblical
55,The Making of the Bible: From the First Fragments to Sacred Scripture,"
Description
""The Making of the Bible is invaluable for anyone interested in Scripture and in the intertwined histories of Judaism and Christianity.""--John Barton, author of A History of the Bible: The Book and Its Faiths The authoritative new account of the Bible's origins, illuminating the 1,600-year tradition that shaped the Christian and Jewish holy books as millions know them today. The Bible as we know it today is best understood as a process, one that begins in the tenth century BCE. In this revelatory account, a world-renowned scholar of Hebrew scripture joins a foremost authority on the New Testament to write a new biography of the Book of Books, reconstructing Jewish and Christian scriptural histories, as well as the underappreciated contest between them, from which the Bible arose. Recent scholarship has overturned popular assumptions about Israel's past, suggesting, for instance, that the five books of the Torah were written not by Moses but during the reign of Josiah centuries later. The sources of the Gospels are also under scrutiny. Konrad Schmid and Jens Schröter reveal the long, transformative journeys of these and other texts en route to inclusion in the holy books. The New Testament, the authors show, did not develop in the wake of an Old Testament set in stone. Rather the two evolved in parallel, in conversation with each other, ensuring a continuing mutual influence of Jewish and Christian traditions. Indeed, Schmid and Schröter argue that Judaism might not have survived had it not been reshaped in competition with early Christianity. A remarkable synthesis of the latest Old and New Testament scholarship, The Making of the Bible is the most comprehensive history yet told of the world's best-known literature, revealing its buried lessons and secrets.
      ",Biblical
56,Unearthing the Bible: 101 Archaeological Discoveries That Bring the Bible to Life,"
Description
        ""A much-needed resource for those serious about biblical studies.""  --Mark M. Yarbrough, president, Dallas Theological Seminary The Bible is often dismissed as a book of myths, legends, fairy tales, and propaganda. Yet when we examine the archaeological evidence, its accuracy comes to light.  In Unearthing the Bible, Dr. Titus M. Kennedy presents 101 objects that provide compelling evidence for the historical reliability of Scripture from the dawn of civilization through the early church. Gathered from more than 50 museums, private collections, and archaeological sites, these pieces not only reinforce the reliability of the biblical narratives, but also provide rich cultural insights into the ancient world.  Using this visual guide, you can find context for your faith as you make your way through the Bible. Dr. Kennedy's photographs and detailed descriptions enable you to examine each piece of fascinating evidence for yourself.  From the earliest tablets of creation to artifacts connected with the life and resurrection of Jesus, Unearthing the Bible shows you can be confident there is an abundance of archaeological support for the history told in the Scriptures.
      ",Biblical
57,"The Story of Reality: How the World Began, How It Ends, and Everything Important That Happens in Between","
Description
Biblical Christianity is more than just another private religious view. It's more than just a personal relationship with God or a source of moral teaching.Christianity is a picture of reality.It explains why the world is the way it is. When the pieces of this puzzle are properly assembled, we see the big picture clearly. Christianity is a true story of how the world began, why the world is the way it is, what role humans play in the drama, and how all the plotlines of the story are resolved in the end.In The Story of Reality, bestselling author and host of Stand to Reason, Gregory Koukl, explains the five words that form the narrative backbone of the Christian story. He identifies the most important things that happen in the story in the order they take place: 
God
Man
Jesus
Cross
Resurrection
If you are already a Christian, do you know and understand the biblical story? And for those still seeking answers to the questions of life, this is an invitation to hear a story that explains the world in a way nothing else will. This story can change your life forever.
",Biblical
58,"Q, the Earliest Gospel: An Introduction to the Original Stories and Sayings of Jesus","
Description
Estimated to date back to the very early Jesus movement, the lost Gospel known as Q offers a distinct and remarkable picture of Jesus and his significance--and one that differs markedly from that offered by its contemporary, the apostle Paul.Q presents Jesus as a prophetic critic of unbelief and a sage with the wisdom that can transform. In Q, the true meaning of the ""kingdom of God"" is the fulfillment of a just society through the transformation of the human relationships within it.Though this document has never been found, John Kloppenborg offers a succinct account of why scholars maintain it existed in the first place and demonstrates how they have been able to reconstruct its contents and wording from the two later Gospels that used it as a source: Matthew and Luke. Presented here in its entirety, as developed by the International Q Project, this Gospel reveals a very different portrait of Jesus than in much of the later canonical writings, challenging the way we think of Christian origins and the very nature and mission of Jesus Christ.
",Biblical
