,title,about,genre
25,Love's Work,"
Description
Love's Work is at once a memoir and a work of philosophy. Written by the English philosopher Gillian Rose as she was dying of cancer, it is a book about both the fallibility and the endurance of love, love that becomes real and lasting through an ongoing reckoning with its own limitations. Rose looks back on her childhood, the complications of her parents' divorce and her dyslexia, and her deep and divided feelings about what it means to be Jewish. She tells the stories of several friends also laboring under the sentence of death. From the sometimes conflicting vantage points of her own and her friends' tales, she seeks to work out (seeks, because the work can never be complete--to be alive means to be incomplete) a distinctive outlook on life, one that will do justice to our yearning both for autonomy and for connection to others. With droll self-knowledge (""I am highly qualified in unhappy love affairs,"" Rose writes, ""My earliest unhappy love affair was with Roy Rogers"") and with unsettling wisdom (""To live, to love, is to be failed""), Rose has written a beautiful, tender, tough, and intricately wrought survival kit packed with necessary but unanswerable questions.
      ",Philosophers
26,I Am Dynamite!: A Life of Nietzsche,"
Description
NEW YORK TIMES Editors' Choice - THE TIMES BIOGRAPHY OF THE YEAR - WINNER OF THE HAWTHORNDEN PRIZE A groundbreaking new biography of philosophy's greatest iconoclast  Friedrich Nietzsche is one of the most enigmatic figures in philosophy, and his concepts--the Übermensch, the will to power, slave morality--have fundamentally reshaped our understanding of the human condition. But what do most people really know of Nietzsche--beyond the mustache, the scowl, and the lingering association with nihilism and fascism? Where do we place a thinker who was equally beloved by Albert Camus, Ayn Rand, Martin Buber, and Adolf Hitler?  Nietzsche wrote that all philosophy is autobiographical, and in this vividly compelling, myth-shattering biography, Sue Prideaux brings readers into the world of this brilliant, eccentric, and deeply troubled man, illuminating the events and people that shaped his life and work. From his placid, devoutly Christian upbringing--overshadowed by the mysterious death of his father--through his teaching career, lonely philosophizing on high mountains, and heart-breaking descent into madness, Prideaux documents Nietzsche's intellectual and emotional life with a novelist's insight and sensitivity.  She also produces unforgettable portraits of the people who were most important to him, including Richard and Cosima Wagner, Lou Salomé, the femme fatale who broke his heart; and his sister Elizabeth, a rabid German nationalist and anti-Semite who manipulated his texts and turned the Nietzsche archive into a destination for Nazi ideologues.   I Am Dynamite! is the essential biography for anyone seeking to understand history's most misunderstood philosopher.
      ",Philosophers
27,The Enchiridion,"
Description
Although he was born into slavery and endured a permanent physical disability, Epictetus (ca. 50-ca. 130 AD) maintained that all people are free to control their lives and to live in harmony with nature. We will always be happy, he argued, if we learn to desire that things should be exactly as they are. After attaining his freedom, Epictetus spent his entire career teaching philosophy and advising a daily regimen of self-examination. His pupil Arrianus later collected and published the master's lecture notes; the Enchiridion, or Manual, is a distillation of Epictetus' teachings and an instructional manual for a tranquil life. Full of practical advice, this work offers guidelines for those seeking contentment as well as for those who have already made some progress in that direction.
",Philosophers
28,Kant,"
Description
        This is the first full-length biography in more than fifty years of Immanuel Kant, one of the giants among the pantheon of Western philosophers, and one of the most powerful and influential in contemporary philosophy. Taking account of the most recent scholarship, Manfred Kuehn allows the reader to follow the same journey that Kant himself took in emerging as a central figure in modern philosophy. Manfred Kuehn was formerly Professor of Philosophy at Purdue University. A specialist on German philosophy of the period, he is the author of numerous articles and papers on Immanuel Kant.
      ",Philosophers
29,"The Infidel and the Professor: David Hume, Adam Smith, and the Friendship That Shaped Modern Thought","
Description
The story of the greatest of all philosophical friendships--and how it influenced modern thought David Hume is widely regarded as the most important philosopher ever to write in English, but during his lifetime he was attacked as ""the Great Infidel"" for his skeptical religious views and deemed unfit to teach the young. In contrast, Adam Smith was a revered professor of moral philosophy, and is now often hailed as the founding father of capitalism. Remarkably, the two were best friends for most of their adult lives, sharing what Dennis Rasmussen calls the greatest of all philosophical friendships. The Infidel and the Professor is the first book to tell the fascinating story of the friendship of these towering Enlightenment thinkers--and how it influenced their world-changing ideas. The book follows Hume and Smith's relationship from their first meeting in 1749 until Hume's death in 1776. It describes how they commented on each other's writings, supported each other's careers and literary ambitions, and advised each other on personal matters, most notably after Hume's quarrel with Jean-Jacques Rousseau. Members of a vibrant intellectual scene in Enlightenment Scotland, Hume and Smith made many of the same friends (and enemies), joined the same clubs, and were interested in many of the same subjects well beyond philosophy and economics--from psychology and history to politics and Britain's conflict with the American colonies. The book reveals that Smith's private religious views were considerably closer to Hume's public ones than is usually believed. It also shows that Hume contributed more to economics--and Smith contributed more to philosophy--than is generally recognized. Vividly written, The Infidel and the Professor is a compelling account of a great friendship that had great consequences for modern thought.
      ",Philosophers
30,Machiavelli: Philosopher of Power,"
Description
        Part of the acclaimed Eminent Lives series, Machiavelli is a superb portrait of the brilliant and revolutionary political philosopher--history's most famous theorist of ""warfare, terror, murder, and bloodshed""--and the age he embodied. Ross King, the New York Times bestselling author of Brunelleschi's Dome, argues that the author of The Prince was a far more complex and sympathetic character than is often portrayed.
      ",Philosophers
31,Dirty Electricity: Electrification and the Diseases of Civilization,"
Description
When Thomas Edison began wiring New York City with a direct current electricity distribution system in the 1880s, he gave humankind the magic of electric light, heat, and power; in the process, though, he inadvertently opened a Pandora's Box of unimaginable illness and death.Dirty Electricity tells the story of Dr. Samuel Milham, the scientist who first alerted the world about the frightening link between occupational exposure to electromagnetic fields and human disease. Milham takes readers through his early years and education, following the twisting path that led to his discovery that most of the twentieth century diseases of civilization, including cancer, cardiovascular disease, diabetes, and suicide, are caused by electromagnetic field exposure.In the second edition, he explains how electrical exposure does its damage, and how electricity is causing our current epidemics of asthma, diabetes and obesity.Dr. Milham warns that because of the recent proliferation of radio frequency radiation from cell phones and towers, terrestrial antennas, Wi-Fi and Wi-max systems, broadband internet over power lines, and personal electronic equipment, we may be facing a looming epidemic of morbidity and mortality. In Dirty Electricity, he reveals the steps we must take, personally and as a society, to coexist with this marvelous but dangerous technology.
",Philosophers
32,Introducing Plato: A Graphic Guide,"
Description
Introducing Plato provides a clear account of Plato's theory of knowledge and explains how this directed his provocative views on politics, ethics, and individual liberty. Offering detailed critical commentaries on all of the key doctrines of Platonism, it also charts Plato's influence on modern thinkers such as Jacques Derrida.
",Philosophers
33,Giordano Bruno: Philosopher / Heretic,"
Description
Giordano Bruno (1548-1600) is one of the great figures of early modern Europe, and one of the least understood. Ingrid D. Rowland's biography establishes him once and for all as a peer of Erasmus, Shakespeare, and Galileo--a thinker whose vision of the world prefigures ours. Writing with great verve and erudition, Rowland traces Bruno's wanderings through a sixteenth-century Europe where every certainty of religion and philosophy has been called into question, and reveals how he valiantly defended his ideas to the very end, when he was burned at the stake as a heretic on Rome's Campo de' Fiori. ""A loving and thoughtful account of [Bruno's] life and thought, satires and sonnets, dialogues and lesson plans, vagabond days and star-spangled nights. . . . Ingrid D. Rowland has her reasons for preferring Bruno to Copernicus, Tycho Brahe, Johannes Kepler, even Galileo and Leonardo, and they're good ones.""--John Leonard, Harper's ""Whatever else Bruno was, he was wild-minded and extreme, and Rowland communicates this, together with a sense of the excitement that his ideas gave him. . . . It's that feeling for the explosiveness of the period, and [Rowland's] admiration of Bruno for participating in it--indeed, dying for it--that is the central and most cherishable quality of the biography.""--Joan Acocella, New Yorker ""Rowland tells this great story in moving, vivid prose, concentrating as much on Bruno's thought as on his life. . . . His restless mind, as she makes clear, not only explored but transformed the heavens.""--Anthony Grafton, New York Review of Books ""[Bruno] seems to have been an unclassifiable mixture of foul-mouthed Neapolitan mountebank, loquacious poet, religious reformer, scholastic philosopher, and slightly wacky astronomer.""--Anthony Gottlieb, New York Times Book Review ""A marvelous feat of scholarship. . . . This is intellectual biography at its best.""--Peter N. Miller, New Republic ""An excellent starting point for anyone who wants to rediscover the historical figure concealed beneath the cowl on Campo de' Fiori.""--Paula Findlen, Nation
",Philosophers
34,African Meditations,"
Description
An influential thinker's fascinating reflections and meditations on reacclimating to his native Senegal as a young academic after years of study abroad  The call to morning prayer. A group run at daybreak along the Corniche in Dakar. A young woman shedding tears on a beach as her friends take a boat to Europe. In African Meditations,  paths to enlightenment collide with tales of loss and ruminations, musical gatherings, and the everyday sights and sounds of life in West Africa as a young philosopher and creative writer seeks to establish himself as a teacher upon his return to Senegal, his homeland, after years of study abroad. A unique contemporary portrait of an influential, multicultural thinker on a spiritual quest across continents--reflecting on his multiple literary influences along with French, African Francophone, and Senegalese tribal cultural roots in a homeland with a predominantly Muslim culture--African Meditations is a seamless blend of autobiography, journal entries, and fiction; aphorisms and brief narrative sketches; humor and Zen reflections. Taking us from Saint-Louis to Dakar, Felwine Sarr encounters the rhythms of everyday life as well as its disruptions such as teachers' strikes and power outages while traversing a semi-surrealistic landscape. As he reacclimates to his native country after a life in France, we get candid glimpses, both vibrant and hopeful, sublime and mundane, into his Zen journey to resecure a foothold in his roots and to navigate academia, even while gleaning something of the good life, of joy, amid the struggles of life in Senegal. 
",Philosophers
35,The Eighteenth Brumaire of Louis Bonaparte,"
Description
        ""The Eighteenth Brumaire of Louis Bonaparte"" is one of Karl Marx' most profound and most brilliant monographs. It may be considered the best work extant on the philosophy of history. On the 18th Brumaire (Nov. 9th), the post-revolutionary development of affairs in France enabled the first Napoleon to take a step that led with inevitable certainty to the imperial throne. The circumstance that fifty and odd years later similar events aided his nephew, Louis Bonaparte, to take a similar step with a similar result, gives the name to this work-""The Eighteenth Brumaire of Louis Bonaparte.""
      ",Philosophers
36,"Meetings with Remarkable Men: All and Everything, 2nd Series","
Description
Meetings with Remarkable Men, G. I. Gurdjieff's autobiographical account of his youth and early travels, has become something of a legend since it was first published in 1963. A compulsive ""read"" in the tradition of adventure narratives, but suffused with Gurdjieff's unique perspective on life, it is organized around portraits of remarkable men and women who aided Gurdjieff's search for hidden knowledge or accompanied him on his journeys in remote parts of the Near East and Central Asia. This is a book of lives, not doctrines, although readers will long value Gurdjieff's accounts of conversations with sages. Meetings conveys a haunting sense of what it means to live fully--with conscience, with purpose, and with heart. Among the remarkable individuals whom the reader will come to know are Gurdjieff's father (a traditional bard), a Russian prince dedicated to the search for Truth, a Christian missionary who entered a World Brotherhood deep in Asia, and a woman who escaped white slavery to become a trusted member of Gurdjieff's group of fellow seekers. Gurdjieff's account of their attitudes in the face of external challenges and in the search to understand the mysteries of life is the real substance of this classic work.
      ",Philosophers
37,"Nelson Mandela: From Prisoner to President, Biography of Nelson Mandela","
Description
        Biography of Nelson Mandela - From Prisoner to PresidentWhen Nelson Mandela was released from prison after 27 years on 11 February 1990, the eyes of the world were on South Africa. He was the most iconic figure in the fight against apartheid, the political regime established in 1948 which institutionalized racial segregation in all aspects of life in South Africa. Images of his release were broadcast across the world and inspired hope of a better future for the country. When he left prison, his fist raised in a victory salute and welcomed by an enthusiastic crowd. His last speech before he was sentenced was at the forefront of everyone's minds.The extraordinary story of Nelson Mandela - who also went by the name Madiba, in homage to his ancestors' clan - was far from over. After his release, he played an important role in the negotiations between his party, the ANC, and the South African regime, which resulted in the dismantling of apartheid and the organization of the country's first democratic elections. When he was elected president of the new ""Rainbow Nation"" in 1994, he faced the difficult task of leading South Africa down the long and bumpy road to reconciliation, assuaging the fears of the country's white citizens and fulfilling the hopes of its black citizens. The book contains the following chapters: Chapter 1 - Early Life and EducationChapter 2 - Johannesburg RunawayChapter 3 - Rainbow NationChapter 4 - Robben IslandChapter 5 - The Treason TrialChapter 6 - The Sharpeville MassacreChapter 7 - Death of Apartheid, Presidency, and LegacyChapter 8 - Rules for SuccessChapter 9 - A Chequered Political RecordChapter 10 - Death 
",Philosophers
38,Bill W.: A Biography of Alcoholics Anonymous Cofounder Bill Wilson,"
Description
When Bill Wilson, with his friend Dr. Bob Smith, founded Alcoholics Anonymous in 1935, his hope was that AA would become a safe haven for those who suffered from this disease. Thirty years after his death, AA continues to help millions of alcoholics recover from what had been commonly regarded as a hopeless addiction. Still, while Wilson was a visionary for millions, he was no saint. After cofounding Alcoholics Anonymous, he stayed sober for over thirty-five years, helping countless thousands rebuild their lives. But at the same time, Wilson suffered form debilitating bouts of clinical depression, was a womanizer, and experimented with LSD. Francis Hartigan, the former secretary and confidant to Wilson's wife, Lois, has exhaustively researched his subject, writing with a complete insider's knowledge. Drawing on extensive interviews with Lois Wilson and scores of early members of AA, he fully explores Wilson's organizational genius, his devotion to the cause, and almost martyr-like selflessness. That Wilson, like all of us, had to struggle with his own personal demons makes this biography all the more moving and inspirational. Hartigan reveals the story of Wilson's life to be as humorous, horrific, and powerful as any of the AA vignettes told daily around the world.
      ",Philosophers
39,"Walden, and On the Duty of Civil Disobedience","
Description
Do you want to read Walden and Civil Disobedience? If so then keep reading...In 1845, Thoreau moved to a cabin that he built with his own hands along the shores of Walden Pond in Massachusetts. Shedding the trivial ties that he felt bound much of humanity, Thoreau reaped from the land both physically and mentally, and pursued truth in the quiet of nature. In Walden, he explains how separating oneself from the world of men can truly awaken the sleeping self. Thoreau holds fast to the notion that you have not truly existed until you adopt such a lifestyle-and only then can you reenter society, as an enlightened being.What are you waiting for Walden and Civil Disobedience is one click away, select the ""Buy Now"" button in the top right corner NOW!
",Philosophers
40,Dying Every Day: Seneca at the Court of Nero,"
Description
        From acclaimed classical historian, author of Ghost on the Throne a high-stakes drama full of murder, madness, tyranny, perversion, with the sweep of history on the grand scale. At the center, the tumultuous life of Seneca, ancient Rome's preeminent writer and philosopher, beginning with banishment in his fifties and subsequent appointment as tutor to twelve-year-old Nero, future emperor of Rome. Controlling them both, Nero's mother, Julia Agrippina the Younger, Roman empress, great-granddaughter of the Emperor Augustus, sister of the Emperor Caligula, niece and fourth wife of Emperor Claudius. James Romm seamlessly weaves together the life and written words, the moral struggles, political intrigue, and bloody vengeance that enmeshed Seneca the Younger in the twisted imperial family and the perverse, paranoid regime of Emperor Nero, despot and madman. Romm writes that Seneca watched over Nero as teacher, moral guide, and surrogate father, and, at seventeen, when Nero abruptly ascended to become emperor of Rome, Seneca, a man never avid for political power became, with Nero, the ruler of the Roman Empire. We see how Seneca was able to control his young student, how, under Seneca's influence, Nero ruled with intelligence and moderation, banned capital punishment, reduced taxes, gave slaves the right to file complaints against their owners, pardoned prisoners arrested for sedition. But with time, as Nero grew vain and disillusioned, Seneca was unable to hold sway over the emperor, and between Nero's mother, Agrippina--thought to have poisoned her second husband, and her third, who was her uncle (Claudius), and rumored to have entered into an incestuous relationship with her son--and Nero's father, described by Suetonius as a murderer and cheat charged with treason, adultery, and incest, how long could the young Nero have been contained? Dying Every Day is a portrait of Seneca's moral struggle in the midst of madness and excess. In his treatises, Seneca preached a rigorous ethical creed, exalting heroes who defied danger to do what was right or embrace a noble death. As Nero's adviser, Seneca was presented with a more complex set of choices, as the only man capable of summoning the better aspect of Nero's nature, yet, remaining at Nero's side and colluding in the evil regime he created. Dying Every Day is the first book to tell the compelling and nightmarish story of the philosopher-poet who was almost a king, tied to a tyrant--as Seneca, the paragon of reason, watched his student spiral into madness and whose descent saw five family murders, the Fire of Rome, and a savage purge that destroyed the supreme minds of the Senate's golden age.
      ",Philosophers
41,George Berkeley: A Philosophical Life,"
Description
A comprehensive intellectual biography of the Enlightenment philosopher In George Berkeley: A Philosophical Life, Tom Jones provides a comprehensive account of the life and work of the preeminent Irish philosopher of the Enlightenment. From his early brilliance as a student and fellow at Trinity College Dublin to his later years as Bishop of Cloyne, Berkeley brought his searching and powerful intellect to bear on the full range of eighteenth-century thought and experience. Jones brings vividly to life the complexities and contradictions of Berkeley's life and ideas. He advanced a radical immaterialism, holding that the only reality was minds, their thoughts, and their perceptions, without any physical substance underlying them. But he put forward this counterintuitive philosophy in support of the existence and ultimate sovereignty of God. Berkeley was an energetic social reformer, deeply interested in educational and economic improvement, including for the indigenous peoples of North America, yet he believed strongly in obedience to hierarchy and defended slavery. And although he spent much of his life in Ireland, he followed his time at Trinity with years of travel that took him to London, Italy, and New England, where he spent two years trying to establish a university for Bermuda, before returning to Ireland to take up an Anglican bishopric in a predominantly Catholic country. Jones draws on the full range of Berkeley's writings, from philosophical treatises to personal letters and journals, to probe the deep connections between his life and work. The result is a richly detailed and rounded portrait of a major Enlightenment thinker and the world in which he lived.
      ",Philosophers
42,Wittgenstein in Ireland,"
Description
        Having visited Ireland regularly during the 1930s, Ludwig Wittgenstein resigned his Cambridge philosophy professorship in 1947 and moved there, living in a fishing village on the Atlantic coast and hotels in Dublin and the Wicklow Mountains. Although Wittgenstein spent some time out of the country, Ireland was effectively his base for three very productive years during which he worked on what would become one of his key books, the posthumously published Philosophical Investigations. Wittgenstein in Ireland represents the first sustained account of Wittgenstein's time in Ireland, placing it in its historical context. Wall pays a good deal of attention to the representation of the Irish landscape in which the Austrian philosopher found himself able to work; a large part of his writings were produced in the bleak landscapes of Ireland and Norway.
      ",Philosophers
43,Socrates in Love: The Making of a Philosopher,"
Description
An innovative and insightful exploration of the passionate early life of Socrates and the influences that led him to become the first and greatest of philosophers.Socrates: the philosopher whose questioning gave birth to the foundations of Western thought, and whose execution marked the end of the Athenian Golden Age. Yet despite his pre-eminence among the great thinkers of history, little of his life story is known. What we know tends to begin in his middle age and end with his trial and death. Our conception of Socrates has relied upon Plato and Xenophon--men who met him when he was in his fifties, a well-known figure in war-torn Athens.There is mystery at the heart of Socrates's story: what turned the young Socrates into a philosopher? What drove him to pursue with such persistence, at the cost of social acceptance and ultimately his life, a whole new way of thinking about the meaning of existence? In this revisionist biography, classicist Armand D'Angour draws on neglected sources to explore the passions and motivations of young Socrates, showing how love transformed him into the philosopher he was to become. What emerges is the figure of Socrates as never previously portrayed: a heroic warrior, an athletic wrestler and dancer--and a passionate lover. Socrates in Love sheds new light on the formative journey of the philosopher, finally revealing the identity of the woman who Socrates claimed inspired him to develop ideas that have captivated thinkers for 2,500 years.
",Philosophers
44,Private Notebooks: 1914-1916,"
Description
        During the pandemic, Marjorie Perloff, one of our foremost scholars of global literature, found her mind ineluctably drawn to the profound commentary on life and death in the wartime diaries of eminent philosopher Ludwig Wittgenstein (1889-1951). Upon learning that these notebooks, which richly contextualize the early stages of his magnum opus, the Tractatus-Logico-Philosophicus,  had never before been published in English, the Viennese-born Perloff determinedly set about translating them. Beginning with the anxious summer of 1914, this historic, en-face edition presents the first-person recollections of a foot soldier in the Austrian Army, fresh from his days as a philosophy student at Cambridge, who must grapple with the hazing of his fellow soldiers, the stirrings of a forbidden sexuality, and the formation of an explosive analytical philosophy that seemed to draw meaning from his endless brushes with death. Much like Tolstoy's The Gospel in Brief, Private Notebooks takes us on a personal journey to discovery as it augments our knowledge of Wittgenstein himself.
      ",Philosophers
45,Apprenticed to a Himalayan Master: A Yogi's Autobiography,"
Description
The author Sri 'M' is an extraordinary individual. His uniqueness lies not only in the fact that at the young age of 19 and a half, he travelled to snow clad Himalayas from Kerala, and there he met and lived for several years with a 'real-time' yogi, Babaji, but also that he should undertake such an unusual and adventurous exploration, given his non-Hindu birth and antecedents.The metamorphosis of Mumtaz Ali Khan into Sri 'M', a yogi with profound knowledge of the Upanishads and deep personal insights, born of first hand experiences with higher levels of consciousness is indeed a fascinating story.Sri M was born in Tiruvananthapuram, Kerala. At the age of nineteen and a half, attracted by a strange and irresistible urge to go to the Himalayas, he left home.At the Vyasa Cave, beyond the Himalayan shrine of Badrinath, he met his Master and lived with him for three and a half years, wandering freely, the length and breadth of the snow clad Himalayan region. What he learnt from his Master Maheshwarnath Babaji, transformed his consciousness totally.Back in the plains, he, as instructed by his Master, lived a normal life, working for a living, fulfilling his social commitments and at the same time preparing himself to teach all that he had learnt and experienced. At a signal from his Master he entered the teaching phase of his life. Today, he travels all over the world to share his experiences and knowledge.Equally at home in the religious teachings of most major religions, Sri M, born as Mumtaz Ali Khan, often says ""Go to the core. Theories are of no use""Sri M is married and has two children. He leads a simple life - teaching and heading the Satsang Foundation, a charitable concern promoting excellence in education. At present he lives in Madanapalle, Andhra Pradesh, just three hours from Bangalore.For more information about Sri M, please visit: http: //www.satsang-foundation.org
",Philosophers
46,The Last Days of Socrates: Euthyphro; Apology; Crito; Phaedo (Revised),"
Description
        The trial and death of Socrates (469-399 BCE) have almost as central a place in Western consciousness as the trial and death of Jesus. In four superb dialogues, Plato provides the classic account. Euthyphro finds Socrates outside the court-house, debating the nature of piety, while the Apology is his robust rebuttal of the charges of impiety and a defence of the philosopher's life. In the Crito, while awaiting execution in prison, Socrates counters the arguments of friends urging him to escape. Finally, in the Phaedo, he is shown calmly confident in the face of death, skilfully arguing the case for the immortality of the soul. For more than seventy years, Penguin has been the leading publisher of classic literature in the English-speaking world. With more than 1,700 titles, Penguin Classics represents a global bookshelf of the best works throughout history and across genres and disciplines. Readers trust the series to provide authoritative texts enhanced by introductions and notes by distinguished scholars and contemporary authors, as well as up-to-date translations by award-winning translators.
      ",Philosophers
47,The Symposium (Revised),"
Description
A fascinating discussion on sex, gender, and human instincts, as relevant today as ever In the course of a lively drinking party, a group of Athenian intellectuals exchange views on eros, or desire. From their conversation emerges a series of subtle reflections on gender roles, sex in society and the sublimation of basic human instincts. The discussion culminates in a radical challenge to conventional views by Plato's mentor, Socrates, who advocates transcendence through spiritual love. The Symposium is a deft interweaving of different viewpoints and ideas about the nature of love--as a response to beauty, a cosmic force, a motive for social action and as a means of ethical education. For more than seventy years, Penguin has been the leading publisher of classic literature in the English-speaking world. With more than 1,700 titles, Penguin Classics represents a global bookshelf of the best works throughout history and across genres and disciplines. Readers trust the series to provide authoritative texts enhanced by introductions and notes by distinguished scholars and contemporary authors, as well as up-to-date translations by award-winning translators.
      ",Philosophers
48,The Story of Philosophy: The Lives and Opinions of the Greater Philosophers,"
Description
A brilliant and concise account of the lives and ideas of the great philosophers, from Plato to Dewey.  Few write for the non-specialist as well as Will Durant, and this book is a splendid example of his eminently readable scholarship. Durant's insight and wit never cease to dazzle; The Story of Philosophy is a key book for anyone who wishes to survey the history and development of philosophical ideas in the Western world.
      ",Philosophers
49,The Ceiling Outside: The Science and Experience of the Disrupted Mind,"
Description
As her mother slips into the fog of dementia, a philosopher grapples with the  unbreakable links  between  our bodies and our sense of self.     A diabetic woman awakens from a coma having forgotten the last ten years of her life. A Haitian immigrant has nightmares that begin bleeding into his waking hours. A retired teacher loses the use of her right hand due to pain of no known origin.  Noga Arikha began studying these patients and their confounding symptoms in order to explore how our physical experiences inform our identities. Soon after she initiated her work, the question took on unexpected urgency, as Arikha's own mother began to show signs of Alzheimer's disease.  Weaving together stories of her subjects' troubles and her mother's decline, Arikha searches for some meaning in the science she has set out to study. The result is an unforgettable journey across the ever-shifting boundaries between ourselves and each other.
      ",Philosophers
50,Walden: A Fully Annotated Edition,"
Description
The ultimate gift edition of Walden for bibliophiles, aficionados, and scholars ""Replaces all other available editions of Walden as the most attractive and reliable way to approach this great American book.""--Joel Porte, author of Consciousness and Culture: Emerson and Thoreau Reviewed  This is the authoritative edition of an American literaru classic: Henry David Thoreau's Walden, an elegantly written record of his experiment in simple living. With this edition, Thoreau scholar Jeffrey S. Cramer has meticulously corrected errors and omissions from previous editions of Walden andhere provides illuminating notes on the biographical, historical, and geographical contexts of the great nineteenth-century writer and thinker's life.  Cramer's newly edited text is based on the original 1854 edition of Walden, with emendations taken from Thoreau's draft manuscripts, his own markings on the page proofs, and notes in his personal copy of the book. In the editor's notes to the volume, Cramer quotes from sources Thoreau actually read, showing how he used, interpreted, and altered these sources. Cramer also glosses Walden with references to Thoreau's essays, journals, and correspondence. With the wealth of material in this edition, readers will find an unprecedented opportunity to immerse themselves in the unique and fascinating world of Thoreau.  Anyone who has read and loved Walden willwant to own and treasure this gift edition. Those wishing to read Walden forthe first time will not find a better guide than Jeffrey S. Cramer.
      ",Philosophers
51,The Transcendentalists and Their World,"
Description
One of The Wall Street Journal's 10 best books of 2021One of Air Mail's 10 best books of 2021Winner of the Peter J. Gomes Memorial Book PrizeIn the year of the nation's bicentennial, Robert A. Gross published The Minutemen and Their World, a paradigm-shaping study of Concord, Massachusetts, during the American Revolution. It won the prestigious Bancroft Prize and became a perennial bestseller. Forty years later, in this highly anticipated work, Gross returns to Concord and explores the meaning of an equally crucial moment in the American story: the rise of Transcendentalism. The Transcendentalists and Their World offers a fresh view of the thinkers whose outsize impact on philosophy and literature would spread from tiny Concord to all corners of the earth. Ralph Waldo Emerson, Henry David Thoreau, Nathaniel Hawthorne, and the Alcotts called this New England town home, and Thoreau drew on its life extensively in his classic Walden. But Concord from the 1820s through the 1840s was no pastoral place fit for poets and philosophers. The Transcendentalists and their neighbors lived through a transformative epoch of American life. A place of two thousand-plus souls in the antebellum era, Concord was a community in ferment, whose small, ordered society founded by Puritans and defended by Minutemen was dramatically unsettled through the expansive forces of capitalism and democracy and tightly integrated into the wider world. These changes challenged a world of inherited institutions and involuntary associations with a new premium on autonomy and choice. They exposed people to cosmopolitan currents of thought and endowed them with unparalleled opportunities. They fostered uncertainties, raised new hopes, stirred dreams of perfection, and created an audience for new ideas of individual freedom and democratic equality deeply resonant today. The Transcendentalists and Their World is both an intimate journey into the life of a community and a searching cultural study of major American writers as they plumbed the depths of the universe for spiritual truths and surveyed the rapidly changing contours of their own neighborhoods. It shows us familiar figures in American literature alongside their neighbors at every level of the social order, and it reveals how this common life in Concord entered powerfully into their works. No American community of the nineteenth century has been recovered so richly and with so acute an awareness of its place in the larger American story.
      ",Philosophers
52,Professor of Apocalypse: The Many Lives of Jacob Taubes,"
Description
The controversial Jewish thinker whose tortured path led him into the heart of twentieth-century intellectual life Scion of a distinguished line of Talmudic scholars, Jacob Taubes (1923-1987) was an intellectual impresario whose inner restlessness led him from prewar Vienna to Zurich, Israel, and Cold War Berlin. Regarded by some as a genius, by others as a charlatan, Taubes moved among yeshivas, monasteries, and leading academic institutions on three continents. He wandered between Judaism and Christianity, left and right, piety and transgression. Along the way, he interacted with many of the leading minds of the age, from Leo Strauss and Gershom Scholem to Herbert Marcuse, Susan Sontag, and Carl Schmitt. Professor of Apocalypse is the definitive biography of this enigmatic figure and a vibrant mosaic of twentieth-century intellectual life. Jerry Muller shows how Taubes's personal tensions mirrored broader conflicts between religious belief and scholarship, allegiance to Jewish origins and the urge to escape them, tradition and radicalism, and religion and politics. He traces Taubes's emergence as a prominent interpreter of the Apostle Paul, influencing generations of scholars, and how his journey led him from crisis theology to the Frankfurt School, and from a radical Hasidic sect in Jerusalem to the center of academic debates over Gnosticism, secularization, and the revolutionary potential of apocalypticism. Professor of Apocalypse offers an unforgettable account of an electrifying world of ideas, focused on a charismatic personality who thrived on controversy and conflict.
      ",Philosophers
53,The Monsoon Diaries: A Doctor's Journey of Hope and Healing from the Er Frontlines to the Far Reaches of the World,"
Description
There are heroes among us, and Dr. Calvin Sun is one of them. Read this book. -Lisa Ling, journalistThe Monsoon Diaries is the firsthand account of Dr. Calvin Sun, an emergency room doctor who worked tirelessly on the front lines in multiple hospitals during the COVID-19 pandemic.Drawing upon the lessons he learned from his adventures traveling to more than 190 countries in ten years, as well as from the grief he experienced as a teen when his father died, Dr. Sun shares his journey, from growing up as a young Asian American in New York to his calling first to medical school and then to the open road.He believes that the fight for a better world creates meaning when all feels meaningless, and he hopes that telling his story will help readers reframe this tragic moment in our lifetimes into possibility, with the goal of building a more empathetic society.
",Philosophers
54,Nikola Tesla: Lectures and Patents,"
Description
Nikola Tesla: Lectures and Patents is one of the first reference works to come out of Belgrade following the arrival of Tesla's inheritance in 1952. Here is a wealth of information in the form of documents drawn from the Nikola Tesla Museum archive, compiled into a single large volume. The purpose of Nikola Tesla: Lectures and Patents is to acquaint the reader with Nikola Tesla's most important works in the numerous fields of science to which he dedicated himself. This book contains two parts: lectures, and patents. The first part contains five of the most important lectures of Nikola Tesla in chronological order. In these lectures, Tesla explained his achievements in the field of high frequencies and high voltages as well as high-frequency oscillators for electro-therapeutic and other purposes. The second part deals with Nikola Tesla's 112 patents registered at the Patent Office of the United States of America. These patents are divided into select groups, each of which arranged according to its order of registration, and ranging from aircraft, circuit controllers, condensers, high frequency engineering, lighting, meters, motors & generators, power distribution, radiant energy, reciprocating engines, turbo machinery, to wireless technology. 736 pages.
",Philosophers
