,title,about,genre
27,The Kiss Quotient,"
Description
From the author of The Bride Test comes a romance novel hailed as one of The Washington Post's 50 Notable Works of Fiction in 2018 and one of Amazon's Top 100 Books of 2018! ""This is such a fun read and it's also quite original and sexy and sensitive.""--Roxane Gay, New York Times bestselling author ""Hoang's writing bursts from the page.""--Buzzfeed A heartwarming and refreshing debut novel that proves one thing: there's not enough data in the world to predict what will make your heart tick. Stella Lane thinks math is the only thing that unites the universe. She comes up with algorithms to predict customer purchases--a job that has given her more money than she knows what to do with, and way less experience in the dating department than the average thirty-year-old. It doesn't help that Stella has Asperger's and French kissing reminds her of a shark getting its teeth cleaned by pilot fish. Her conclusion: she needs lots of practice--with a professional. Which is why she hires escort Michael Phan. The Vietnamese and Swedish stunner can't afford to turn down Stella's offer, and agrees to help her check off all the boxes on her lesson plan--from foreplay to more-than-missionary position... Before long, Stella not only learns to appreciate his kisses, but crave all of the other things he's making her feel. Their no-nonsense partnership starts making a strange kind of sense. And the pattern that emerges will convince Stella that love is the best kind of logic...
      ",Romance
28,Well Traveled,"
Description
An Indie Next PickA December LibraryReads Pick The Renaissance Faire is on the move, and Lulu and Dex are along for the ride, in the next utterly charming rom-com from Jen DeLuca.  A high-powered attorney from a success-oriented family, Louisa Lulu Malone lives to work, and everything seems to be going right, until the day she realizes it's all wrong. Lulu's cousin Mitch introduced her to the world of Renaissance Faires, and when she spies one at a time just when she needs an escape, she leaps into the welcoming environment of turkey legs, taverns, and tarot readers. The only drawback? Dex MacLean: a guitarist with a killer smile, the Casanova of the Faire... and her traveling companion for the summer.  Dex has never had to work for much in his life, and why should he? Touring with his brothers as The Dueling Kilts is going great, and he always finds a woman at every Faire. But when Lulu proves indifferent to his many plaid charms and a shake-up threatens the fate of the band, Dex must confront something he never has before: his future.  Forced to spend days and nights together on the road, Lulu's interest in the kilted bad boy grows as he shows her a side of himself no one else has seen. The stresses of her old lifestyle fade away as she learns to trust her intuition and follow her heart instead of her head. But when her time on the road is over, will Lulu go with her gut, or are she and Dex destined for separate paths?
      ",Romance
29,The Wedding Date,"
Description
A groomsman and his last-minute guest are about to discover if a fake date can go the distance in this fun and flirty multicultural romance debut by New York Times bestselling author Jasmine Guillory--author of the Resse Witherspoon x Hello Sunshine Book Club Pick The Proposal.THE USA TODAY BESTSELLER#5 LibraryReads Pick ""A swoony rom-com brimming with humor and charm.""--Entertainment Weekly (The Must List) ""What a charming, warm, sexy gem of a novel....One of the best books I've read in a while.""--Roxane Gay, New York Times bestselling author of HungerAgreeing to go to a wedding with a guy she gets stuck with in an elevator is something Alexa Monroe wouldn't normally do. But there's something about Drew Nichols that's too hard to resist. On the eve of his ex's wedding festivities, Drew is minus a plus one. Until a power outage strands him with the perfect candidate for a fake girlfriend.... After Alexa and Drew have more fun than they ever thought possible, Drew has to fly back to Los Angeles and his job as a pediatric surgeon, and Alexa heads home to Berkeley, where she's the mayor's chief of staff. Too bad they can't stop thinking about the other.... They're just two high-powered professionals on a collision course toward the long distance dating disaster of the century--or closing the gap between what they think they need and what they truly want.... One of...Entertainment Weekly's ""12 Romances for V-Day"" - Cosmopolitan's ""2018 Anticipated Reads"" - Elle's ""2018 Must Reads"" - Harpers Bazaar's ""New January Must Reads"" - The Fug Girls' ""Best Books of the Year"" - Elle UK's ""Books to Get You Through 2018"" - Nylon's ""January Must Reads"" - Hello Giggles' ""New Release Recs"" - Electric Lit's ""Books by WoC to Read in 2018"" - Bitch Media's ""2018 Must Reads"" - BookBub's ""2018 Romance Must Reads"" - Bookriot's ""Must Read 2018 January Releases"" - RetailMeNot's ""2018 Must Reads""
",Romance
30,"Get a Life, Chloe Brown","
Description
""Absolutely charming... a flawless balance of humor, heat, sweetness, and depth, and I loved every page."" - Helen HoangUSA TODAY BESTSELLERA witty, hilarious romance about a woman who's tired of being ""boring"" and recruits her mysterious, sexy neighbor to help her experience new things--perfect for fans of Sally Thorne, Jasmine Guillory, and Helen Hoang!Chloe Brown is a chronically ill computer geek with a goal, a plan, and a list. After almost--but not quite--dying, she's come up with seven directives to help her ""Get a Life"", and she's already completed the first: finally moving out of her glamorous family's mansion. The next items?Enjoy a drunken night out.Ride a motorcycle.Go camping.Have meaningless but thoroughly enjoyable sex.Travel the world with nothing but hand luggage.And... do something bad.But it's not easy being bad, even when you've written step-by-step guidelines on how to do it correctly. What Chloe needs is a teacher, and she knows just the man for the job.Redford 'Red' Morgan is a handyman with tattoos, a motorcycle, and more sex appeal than ten-thousand Hollywood heartthrobs. He's also an artist who paints at night and hides his work in the light of day, which Chloe knows because she spies on him occasionally. Just the teeniest, tiniest bit.But when she enlists Red in her mission to rebel, she learns things about him that no spy session could teach her. Like why he clearly resents Chloe's wealthy background. And why he never shows his art to anyone. And what really lies beneath his rough exterior...This is an extraordinary book, full of love, generosity, kindness and sharp humor. -- The New York Times Book Review*Featured on the TODAY Show! Named a Best Romance of 2019 by Entertainment Weekly, Publishers Weekly, Kirkus, Apple, and Amazon, and Best of November from Essence, Woman's Day, Marie Claire, Buzzfeed, Popsugar, Bustle, Bookish, Bookpage, Entertainment Weekly, and Washington Post*
",Romance
31,When in Rome,"
Description
Opposites certainly attract for the stranded pop star and small-town baker in this charming slice of romance from the author of the TikTok sensation The Cheat Sheet. ""This modern take on the Hepburn classic Roman Holiday is a quick, fun, slow-burn rom-com.""--Abby Jimenez, bestselling author of The Friend Zone Amelia Rose, known as Rae Rose to her adoring fans, is burned-out from years of maintaining her ""princess of pop"" image. Inspired by her favorite Audrey Hepburn film, Roman Holiday, she drives off in the middle of the night for a break in Rome . . . Rome, Kentucky, that is. When Noah Walker finds Amelia on his front lawn in her broken-down car, he makes it clear he doesn't have the time or patience for celebrity problems. He's too busy running the pie shop his grandmother left him and reminding his nosy but lovable neighbors to mind their own damn business. Despite his better judgment, he lets her stay in his guest room--but only until her car is fixed--then she's on her own. Then Noah starts to see a different side of Rae Rose--she's Amelia: kindhearted and goofy, yet lonely from years in the public eye. He can't help but get close to her. Soon she'll have to return to her glamorous life on tour, but until then, Noah will show Amelia all the charming small-town experiences she's been missing, and she'll help him open his heart to more. Amelia can't resist falling for the cozy town and her grumpy tour guide, but even Audrey had to leave Rome eventually.
      ",Romance
32,Dreamland,"
Description
#1 NEW YORK TIMES BESTSELLER - A twist you won't see coming. A love story you'll never forget.  From the acclaimed author of The Wish comes a powerful novel about risking everything for a dream--and whether it's possible to leave the past behind. Colby Mills once felt destined for a musical career, until tragedy grounded his aspirations. Now the head of a small family farm in North Carolina, he spontaneously takes a gig playing at a bar in St. Pete Beach, Florida, seeking a rare break from his duties at home. But when he meets Morgan Lee, his world is turned upside-down, making him wonder if the responsibilities he has shouldered need dictate his life forever. The daughter of affluent Chicago doctors, Morgan has graduated from a prestigious college music program with the ambition to move to Nashville and become a star. Romantically and musically, she and Colby complete each other in a way that neither has ever known. While they are falling headlong in love, Beverly is on a heart-pounding journey of another kind. Fleeing an abusive husband with her six-year-old son, she is trying to piece together a life for them in a small town far off the beaten track. With money running out and danger seemingly around every corner, she makes a desperate decision that will rewrite everything she knows to be true. In the course of a single unforgettable week, two young people will navigate the exhilarating heights and heartbreak of first love. Hundreds of miles away, Beverly will put her love for her young son to the test. And fate will draw all three people together in a web of life-altering connections . . . forcing each to wonder whether the dream of a better life can ever survive the weight of the past.
      ",Romance
33,"Take a Hint, Dani Brown","
Description
Named one of the Best Romances of 2020 by Apple, Kirkus, PW, Washington Post, NPR, BookPage, OprahMag, EW, Insider, Buzzfeed, Bustle, and Amazon!USA Today bestselling author Talia Hibbert returns with another charming romantic comedy about a young woman who agrees to fake date her friend after a video of him ""rescuing"" her from their office building goes viral...Danika Brown knows what she wants: professional success, academic renown, and an occasional roll in the hay to relieve all that career-driven tension. But romance? Been there, done that, burned the T-shirt. Romantic partners, whatever their gender, are a distraction at best and a drain at worst. So Dani asks the universe for the perfect friend-with-benefits--someone who knows the score and knows their way around the bedroom. When big, brooding security guard Zafir Ansari rescues Dani from a workplace fire drill gone wrong, it's an obvious sign: PhD student Dani and former rugby player Zaf are destined to sleep together. But before she can explain that fact to him, a video of the heroic rescue goes viral. Suddenly, half the internet is shipping #DrRugbae--and Zaf is begging Dani to play along. Turns out his sports charity for kids could really use the publicity. Lying to help children? Who on earth would refuse? Dani's plan is simple: fake a relationship in public, seduce Zaf behind the scenes. The trouble is, grumpy Zaf is secretly a hopeless romantic--and he's determined to corrupt Dani's stone-cold realism. Before long, he's tackling her fears into the dirt. But the former sports star has issues of his own, and the walls around his heart are as thick as his... um, thighs. The easy lay Dani dreamed of is now more complex than her thesis. Has her wish backfired? Is her focus being tested? Or is the universe just waiting for her to take a hint? ""Talia Hibbert is a rockstar! Her writing is smart, funny, and sexy... - Meg Cabot, #1 New York Times bestselling author of the Little Bridge Island and Princess Diaries series  Featured in OprahMag, Bustle, Parade, PopSugar, New York Post, Essence, Travel & Leisure, Ms. Magazine, TheSkimm, Betches, Shondaland, Buzzfeed and more... 
",Romance
34,It Happened One Summer,"
Description
The first in a spicy and unforgettable rom-com duology from #1 New York Times bestseller and tik tok favorite Tessa Bailey, in which a Hollywood ""It Girl"" is cut off from her wealthy family and exiled to a small Pacific Northwest beach town... where she butts heads with a surly, sexy local who thinks she doesn't belong. Piper Bellinger is fashionable, influential, and her reputation as a wild child means the paparazzi are constantly on her heels. When too much champagne and an out-of-control rooftop party lands Piper in the slammer, her stepfather decides enough is enough. So he cuts her off, and sends Piper and her sister to learn some responsibility running their late father's dive bar... in Washington.Piper hasn't even been in Westport for five minutes when she meets big, bearded sea captain Brendan, who thinks she won't last a week outside of Beverly Hills. So what if Piper can't do math, and the idea of sleeping in a shabby apartment with bunk beds gives her hives. How bad could it really be? She's determined to show her stepfather--and the hot, grumpy local--that she's more than a pretty face.Except it's a small town and everywhere she turns, she bumps into Brendan. The fun-loving socialite and the gruff fisherman are polar opposites, but there's an undeniable attraction simmering between them. Piper doesn't want any distractions, especially feelings for a man who sails off into the sunset for weeks at a time. Yet as she reconnects with her past and begins to feel at home in Westport, Piper starts to wonder if the cold, glamorous life she knew is what she truly wants. LA is calling her name, but Brendan--and this town full of memories--may have already caught her heart. As seen on E!Online, PopSugar, CNN, EliteDaily, Vulture, Buzzfeed, Bustle, the Nerd Daily, PARADE, LA Magazine, Country Living, USA Today, and more!
",Romance
35,Call Me by Your Name,"
Description
Now a Major Motion Picture from Director Luca Guadagnino, Starring Armie Hammer and Timothée Chalamet, and Written by Three-Time Oscar(TM) Nominee James Ivory The Basis of the Oscar-Winning Best Adapted Screenplay A New York Times BestsellerA USA Today Bestseller A Los Angeles Times BestsellerA Vulture Book Club Pick  An Instant Classic and One of the Great Love Stories of Our Time Andre Aciman's Call Me by Your Name is the story of a sudden and powerful romance that blossoms between an adolescent boy and a summer guest at his parents' cliffside mansion on the Italian Riviera. Each is unprepared for the consequences of their attraction, when, during the restless summer weeks, unrelenting currents of obsession, fascination, and desire intensify their passion and test the charged ground between them. Recklessly, the two verge toward the one thing both fear they may never truly find again: total intimacy. It is an instant classic and one of the great love stories of our time. Winner of the Lambda Literary Award for Fiction A New York Times Notable Book of the Year - A Publishers Weekly and The Washington Post Best Book of the Year - A New York Magazine Future Canon Selection - A Chicago Tribune and Seattle Times (Michael Upchurch's) Favorite Favorite Book of the Year
      ",Romance
36,Partners in Crime,"
Description
Indian Matchmaking meets Date Night in this fun, romantic adventure by Alisha Rai -- ""One of the very brightest romance writers working right now."" (Entertainment Weekly)Mira Patel's got a solid accounting career, good friends, and a whole lot of distance between her and her dysfunctional family. All that's missing is a stable romantic relationship. Armed with a spreadsheet and professional help, she sets out to find her partner in only legal activities, but much to her matchmaker's dismay, no one is quite right.Including Naveen Desai, the very first match she unceremoniously rejected. Lately Naveen's been too focused on keeping his sick grandfather's law firm afloat to think about love, and he's stunned when Mira walks back into his life to settle her aunt's affairs. He's determined to keep things professional...though it's impossible not to be intrigued by all of the secrets piling up around Mira.If getting back together with an ex is a bad idea, getting kidnapped with one is even worse.Suddenly, Naveen and Mira find themselves in a mad dash through Las Vegas to escape jewel thieves, evade crime bosses, and follow the clues to untangle the mess her family left behind. As her past comes back to haunt her, Mira despairs of ever finding someone who might understand her...but maybe, over the course of one wild night, she'll find that he's right by her side.
",Romance
37,Reminders of Him,"
Description
A troubled young mother yearns for a shot at redemption in this heartbreaking yet hopeful story from #1 New York Times bestselling author Colleen Hoover.After serving five years in prison for a tragic mistake, Kenna Rowan returns to the town where it all went wrong, hoping to reunite with her four-year-old daughter. But the bridges Kenna burned are proving impossible to rebuild. Everyone in her daughter's life is determined to shut Kenna out, no matter how hard she works to prove herself.The only person who hasn't closed the door on her completely is Ledger Ward, a local bar owner and one of the few remaining links to Kenna's daughter. But if anyone were to discover how Ledger is slowly becoming an important part of Kenna's life, both would risk losing the trust of everyone important to them.The two form a connection despite the pressure surrounding them, but as their romance grows, so does the risk. Kenna must find a way to absolve the mistakes of her past in order to build a future out of hope and healing.
",Romance
38,All Your Perfects,"
Description
INSTANT NEW YORK TIMES BESTSELLER The #1 New York Times bestselling author of It Ends with Us--whose writing is ""emotionally wrenching and utterly original"" (Sara Shepard, New York Times bestselling author of the
",Romance
39,The Unhoneymooners,"
Description
THE INSTANT NEW YORK TIMES BESTSELLER  Starred reviews from Kirkus Reviews * Publishers Weekly * Library Journal  Named a ""Must-Read"" by TODAY, Us Weekly, Bustle, BuzzFeed, Good
",Romance
40,The Christmas Wish,"
Description
 ""I'll read anything she writes"" EMILY HENRY  Can a little Christmas magic mend a broken heart?  ""Sparkles with wit and warmth . . . I'll read anything Lindsey writes, but this one might just be my new favourite of her novels""--BETH O'LEARY, author of The FlatshareNewly single lawyer Gwen Baker is hoping that a family Christmas--countryside, a mountain of food and festive films--will salve the sting of her career hanging by a thread and her heart being trampled on. Because everyone else has their life sorted: even Dev, her boy-next-door crush, is now a tall, dark and handsome stranger with a fiancée. She can't help wishing her future was clearer.Then Gwen wakes up to discover it's Christmas day all over again. Like Groundhog Day but with eggnog. And family arguments. On repeat.As she figures out how to escape her own particular Christmas hell, Dev is the one bright spot. He might be all grown-up but underneath he's just as kind and funny as she remembers.Maybe, just maybe, her heart can be mended after all.But how do you fall in love with someone who can't remember you from one day to the next? AUTHORS LOVE LINDSEY KELK  ""The kind of book you can't put down, but also want to last forever""--EMILY HENRY ""I fell head over heels in love""--BETH O'LEARY ""The literary equivalent of opening a glass of wine with your best friend""--MHAIRI MCFARLANE ""So uplifting and wildly romantic""--MARIAN KEYES
",Romance
41,One Last Gift,"
Description
When a young woman finds herself lost and at a crossroads, one last gift from her brother just might give her another chance at life and at love in this epic holiday romance from the author of Always, in December ""Heartbreaking, romantic and full of warmth . . . waterproof mascara recommended!""--Sarah Morgan, author of The Christmas Sisters Sometimes the best gifts in life are the ones you don't expect. Cassie and Tom lost their parents at a young age and relied on each other--as well as a community of friends--to cope. They were especially close with Tom's best friend, Sam, who always made sure that Tom and Cassie were surrounded with love. But, twenty years later, Cassie has lost Tom as well. And in a way, she's also lost Sam; over the years they'd drifted apart, and now the man she always had a crush on is someone she doesn't even recognize anymore. She's never felt more alone. Then Cassie finds an envelope with her name on it, written in Tom's terrible handwriting, and she knows immediately what it is. It's the first clue in the Christmas scavenger hunt that Tom made for her every year; he'd promised her for months that this year's would be the grandest one yet. At first, she's too scared to open the envelope--what if she can't figure out the clues without his help? Or what if she does figure them all out and her last connection to Tom is gone? Tom's present sets Cassie on a heart-wrenching and beautiful journey that will change her life--if she lets it. And as she travels from London to the Welsh mountains to the French countryside, she reconnects with old friends, rekindles a lost love, and, most important, rediscovers herself. But once she's solved the final clue, will she be brave enough to accept the gift her brother has given her--and the love it's led her to?
      ",Romance
42,The Idea of You,"
Description
Included on The Skimm's 2020 list of Eight Books Both You and Mom Will Love The sleeper hit of the pandemic . . . . There is no escapism like reading about a nearly middle-aged woman embarking on a glittering, global love affair with a thoughtful young sex god . . . . It's electric, triumphant to read. --Vogue.com An OMG page-turner. --Gabrielle Union Solène Marchand, the thirty-nine-year-old owner of an art gallery in Los Angeles, is reluctant to take her daughter, Isabelle, to meet her favorite boy band. But since her divorce, she's more eager than ever to be close to Isabelle. The last thing Solène expects is to make a connection with one of the members of the world-famous August Moon. But Hayes Campbell is clever, winning, confident, and posh, and the attraction is immediate. That he is all of twenty years old further complicates things. What begins as a series of clandestine trysts quickly evolves into a passionate and genuine relationship. It is a journey that spans continents as Solène and Hayes navigate each other's worlds: from stadium tours to international art fairs to secluded hideaways in Paris and Miami. For Solène, it is a reclaiming of self, as well as a rediscovery of happiness and love. When Solène and Hayes' romance becomes a viral sensation, and both she and her daughter become the target of rabid fans and an insatiable media, Solène must face how her romantic life has impacted the lives of those she cares about most.
      ",Romance
43,The Princess Trap,"
Description
From bestselling author Talia Hibbert comes a story of wicked royals, fake engagements, and the fed-up office worker trapped in the midst of it all...Cherry Neita is thirty, flirty, and done with men. As far as she can tell, they're overrated, overpaid, and underperforming-in every area of life. But a girl has needs, and the smoking-hot stranger she just met at the office seems like the perfect one-night stand...Prince Ruben of Helgmøre is reckless, dominant, and famously filthy. The outcast royal is rebuilding his reputation-all for a good cause-but he can't resist a pretty face. And bossy whirlwind Cherry's got the face, the body, and the attitude to make Ruben's convictions crumble. Even better, when she propositions him, she has no idea who he really is.But when paparazzi catch the pair, erm, kissing in an alleyway, Ruben's anonymity disappears faster than Cherry's knickers. Now the press is in uproar, the palace is outraged, and Ruben's reputation is back in the gutter. There's only one way to turn this disaster around-and it involves Cherry, some big fat lies, and a flashy diamond ring. On her left hand.Unfortunately, Cherry isn't pleased with Ruben's 'fake engagement' scheme...And neither is the king.The Princess Trap is a steamy, diverse royal romance featuring a take-no-sh*t heroine and a misunderstood hero fighting to survive life at the palace. There's fake relationship fluff, a healthy dose of angst, and a guaranteed happily-ever-after. Please be aware: this story contains scenes of abuse that could trigger certain audiences.
",Romance
44,Neon Gods,"
Description
He was supposed to be a myth. But from the moment I crossed the River Styx and fell under his dark spell...he was, quite simply, mine.*A scorchingly hot modern retelling of Hades and Persephone that's as sinful as it is sweet.*Society darling Persephone Dimitriou plans to flee the ultra-modern city of Olympus and start over far from the backstabbing politics of the Thirteen Houses. But all that's ripped away when her mother ambushes her with an engagement to Zeus, the dangerous power behind their glittering city's dark facade.With no options left, Persephone flees to the forbidden undercity and makes a devil's bargain with a man she once believed a myth...a man who awakens her to a world she never knew existed.Hades has spent his life in the shadows, and he has no intention of stepping into the light. But when he finds that Persephone can offer a little slice of the revenge he's spent years craving, it's all the excuse he needs to help her--for a price. Yet every breathless night spent tangled together has given Hades a taste for Persephone, and he'll go to war with Olympus itself to keep her close...Deliciously inventive...Red-hot.--Publishers Weekly STARREDI get shivers just thinking of their interactions. SHIVERS.--Mimi Koehler for The Nerd DailyThe World of Dark Olympus: Neon Gods (Hades & Persephone)Electric Idol (Eros & Psyche)Wicked Beauty (Achilles & Patroclus & Helen)Radiant Sin (Apollo & Cassandra)
",Romance
45,Maybe in Another Life,"
Description
From the New York Times bestselling author of The Seven Husbands of Evelyn Hugo  A People Magazine Pick * US Weekly ""Must"" Pick * Named ""Best Book of the Summer"" by Glamour * Good Housekeeping * USA TODAY * Cosmopolitan * PopSugar * Working Mother * Bustle * Goodreads  A breathtaking new novel about a young woman whose fate hinges on the choice she makes after bumping into an old flame; in alternating chapters, we see two possible scenarios unfold--with stunningly different results. At the age of twenty-nine, Hannah Martin still has no idea what she wants to do with her life. She has lived in six different cities and held countless meaningless jobs since graduating college. On the heels of leaving yet another city, Hannah moves back to her hometown of Los Angeles and takes up residence in her best friend Gabby's guestroom. Shortly after getting back to town, Hannah goes out to a bar one night with Gabby and meets up with her high school boyfriend, Ethan. Just after midnight, Gabby asks Hannah if she's ready to go. A moment later, Ethan offers to give her a ride later if she wants to stay. Hannah hesitates. What happens if she leaves with Gabby? What happens if she leaves with Ethan? In concurrent storylines, Hannah lives out the effects of each decision. Quickly, these parallel universes develop into radically different stories with large-scale consequences for Hannah, as well as the people around her. As the two alternate realities run their course, Maybe in Another Life raises questions about fate and true love: Is anything meant to be? How much in our life is determined by chance? And perhaps, most compellingly: Is there such a thing as a soul mate? Hannah believes there is. And, in both worlds, she believes she's found him.
      ",Romance
46,The Love of My Life,"
Description
A NEW YORK TIMES BESTSELLER GOOD MORNING AMERICA BOOK CLUB PICK ""Gripping, heartbreaking and impossible to put down.""--Laura Dave ""A dazzling supernova of a book, it picks you up on line one and doesn't let you go until the very end.""--Lisa Jewell From the New York Times bestselling author of Ghosted comes a love story wrapped in a mystery: an up-all-night page-turner with a dark secret at its core  Emma loves her husband Leo and their young daughter Ruby: she'd do anything for them. But almost everything she's told them about herself is a lie.  And she might just have got away with it, if it weren't for her husband's job. Leo is an obituary writer; Emma a well-known marine biologist. When she suffers a serious illness, Leo copes by doing what he knows best - researching and writing about his wife's life. But as he starts to unravel the truth, he discovers the woman he loves doesn't really exist. Even her name isn't real.  When the very darkest moments of Emma's past finally emerge, she must somehow prove to Leo that she really is the woman he always thought she was . . . But first, she must tell him about the other love of her life.
      ",Romance
47,Iona Iverson's Rules for Commuting,"
Description
Nobody ever talks to strangers on the train. It's a rule. But what would happen if they did? From the New York Times bestselling author of The Authenticity Project comes an escapist read that will transport you, cheer you, and make you smile--and make you, too, wish you had Iona's gift for bringing out the best in everyone. ""A not-to-be-missed read in the mode of Gail Honeyman's Eleanor Oliphant Is Completely Fine."" --Booklist, starred review  Every day Iona, a larger-than-life magazine advice columnist, travels the ten stops from Hampton Court to Waterloo Station by train, accompanied by her dog, Lulu. Every day she sees the same people, whom she knows only by nickname: Impossibly-Pretty-Bookworm and Terribly-Lonely-Teenager. Of course, they never speak. Seasoned commuters never do. Then one morning, the man she calls Smart-But-Sexist-Manspreader chokes on a grape right in front of her. He'd have died were it not for the timely intervention of Sanjay, a nurse, who gives him the Heimlich maneuver. This single event starts a chain reaction, and an eclectic group of people with almost nothing in common except their commute discover that a chance encounter can blossom into much more. It turns out that talking to strangers can teach you about the world around you--and even more about yourself.
      ",Romance
48,Spoiler Alert,"
Description
National BestsellerOlivia Dade bursts onto the scene in this delightfully fun romantic comedy set in the world of fanfiction, in which a devoted fan goes on an unexpected date with her celebrity crush, who's secretly posting fanfiction of his own. Marcus Caster-Rupp has a secret. The world may know him as Aeneas, star of the biggest show on television, but fanfiction readers call him something else: Book!AeneasWouldNever. Marcus gets out his frustrations with the show through anonymous stories about the internet's favorite couple, Aeneas and Lavinia. But if anyone discovered his online persona, he'd be finished in Hollywood.April Whittier has secrets of her own. A hardcore Lavinia fan, she's long hidden her fanfic and cosplay hobbies from her ""real life""--but not anymore. When she dares to post her latest costume creation on Twitter, her plus-size take goes viral. And when Marcus asks her out to spite her internet critics, truth officially becomes stranger than fanfiction.On their date, Marcus quickly realizes he wants more from April than a one-time publicity stunt. But when he discovers she's Unapologetic Lavinia Stan, his closest fandom friend, he has one more huge secret to keep from her.With love and Marcus's career on the line, can the two of them stop hiding once and for all, or will a match made in fandom end up prematurely cancelled?
",Romance
49,Layla,"
Description
A Wall Street Journal and USA Today bestseller.From #1 New York Times bestselling author Colleen Hoover comes a novel that explores life after tragedy and the enduring spirit of love.When Leeds meets Layla, he's convinced he'll spend the rest of his life with her--until an unexpected attack leaves Layla fighting for her life. After weeks in the hospital, Layla recovers physically, but the emotional and mental scarring has altered the woman Leeds fell in love with. In order to put their relationship back on track, Leeds whisks Layla away to the bed-and-breakfast where they first met. Once they arrive, Layla's behavior takes a bizarre turn. And that's just one of many inexplicable occurrences.Feeling distant from Layla, Leeds soon finds solace in Willow--another guest of the B&B with whom he forms a connection through their shared concerns. As his curiosity for Willow grows, his decision to help her find answers puts him in direct conflict with Layla's well-being. Leeds soon realizes he has to make a choice because he can't help both of them. But if he makes the wrong choice, it could be detrimental for all of them.
",Romance
50,The Hating Game,"
Description
Now a movie starring Lucy Hale and Austin Stowell, USA Today bestselling author Sally Thorne's hilarious and sexy workplace comedy all about that thin, fine line between hate and love.Nemesis (n.) 1) An opponent or rival whom a person cannot best or overcome. 2) A person's undoing 3) Joshua TemplemanLucy Hutton and Joshua Templeman hate each other. Not dislike. Not begrudgingly tolerate. Hate. And they have no problem displaying their feelings through a series of ritualistic passive aggressive maneuvers as they sit across from each other, executive assistants to co-CEOs of a publishing company. Lucy can't understand Joshua's joyless, uptight, meticulous approach to his job. Joshua is clearly baffled by Lucy's overly bright clothes, quirkiness, and Pollyanna attitude.Now up for the same promotion, their battle of wills has come to a head and Lucy refuses to back down when their latest game could cost her her dream job...But the tension between Lucy and Joshua has also reached its boiling point, and Lucy is discovering that maybe she doesn't hate Joshua. And maybe, he doesn't hate her either. Or maybe this is just another game.
",Romance
51,The Ex Hex,"
Description
New York Times BestsellerErin Sterling casts a delightful spell with a spine-tingling romance full of wishes, witches, and hexes gone wrong.""A delightful and witty take on witchy mayhem."" -- PopsugarNine years ago, Vivienne Jones nursed her broken heart like any young witch would: vodka, weepy music, bubble baths...and a curse on the horrible boyfriend. Sure, Vivi knows she shouldn't use her magic this way, but with only an ""orchard hayride"" scented candle on hand, she isn't worried it will cause him anything more than a bad hair day or two.That is until Rhys Penhallow, descendent of the town's ancestors, breaker of hearts, and annoyingly just as gorgeous as he always was, returns to Graves Glen, Georgia. What should be a quick trip to recharge the town's ley lines and make an appearance at the annual fall festival turns disastrously wrong. With one calamity after another striking Rhys, Vivi realizes her silly little Ex Hex may not have been so harmless after all.Suddenly, Graves Glen is under attack from murderous wind-up toys, a pissed off ghost, and a talking cat with some interesting things to say. Vivi and Rhys have to ignore their off the charts chemistry to work together to save the town and find a way to break the break-up curse before it's too late.
",Romance
52,Comfort & Joy,"
Description
NEW YORK TIMES BESTSELLER - Kristin Hannah is beloved by readers around the world for her unique blend of powerful emotion and exquisite storytelling. In Comfort & Joy, she offers a modern-day fairy tale--the story of a woman who gets a miraculous chance at happiness.  Joy Candellaro once loved Christmas more than any other time of the year. Now, as the holiday approaches, she is at a crossroads in her life; recently divorced and alone, she can't summon the old enthusiasm for celebrating. So without telling anyone, she buys a ticket and boards a plane bound for the beautiful Pacific Northwest. When an unexpected detour takes her deep into the woods of the Olympic rainforest, Joy makes a bold decision to leave her ordinary life behind--to just walk away--and thus begins an adventure unlike any she could have imagined. In the small town of Rain Valley, six-year-old Bobby O'Shea is facing his first Christmas without a mother. Unable to handle the loss, Bobby has closed himself off from the world, talking only to his invisible best friend. His father Daniel is beside himself, desperate to help his son cope. Yet when the little boy meets Joy, these two unlikely souls form a deep and powerful bond. In helping Bobby and Daniel heal, Joy finds herself again. But not everything is as it seems in quiet Rain Valley, and in an instant, Joy's world is ripped apart, and her heart is broken. On a magical Christmas Eve, a night of impossible dreams and unexpected chances, Joy must find the courage to believe in a love--and a family--that can't possibly exist, and go in search of what she wants . . . and the new life only she can find.
      ",Romance
